image_name,c1,c2,c3,c4,c5,c_total,MOS,SD,MOS_zscore
8711977206.jpg,0,3,79,45,0,127,3.3307086614173196,0.5203039116515851,65.1811023622047
5032946224.jpg,3,51,51,4,0,109,2.51376146788991,0.61786188824524,40.991525423728795
5890641011.jpg,0,7,64,37,0,108,3.27777777777778,0.577350269189626,64.1238532110092
8199832249.jpg,1,6,62,36,0,105,3.2666666666666697,0.6086976429335179,61.9883177570093
6798563238.jpg,1,25,63,17,0,106,2.9056603773584904,0.6550652731822839,52.101941747572795
7399191468.jpg,1,14,74,18,0,107,3.01869158878505,0.5824688575562851,55.3125
5583866722.jpg,1,49,50,2,0,102,2.51960784313725,0.55811550238036,40.875
3992677101.jpg,22,73,6,0,0,101,1.84158415841584,0.5046320098314561,21.659663865546197
6080905239.jpg,0,0,19,77,6,102,3.8725490196078396,0.480749592657772,79.55752212389379
6169751513.jpg,0,3,43,54,2,102,3.53921568627451,0.5915505490055201,68.125
10689538413.jpg,0,2,28,71,7,108,3.76851851851852,0.58973273657517,73.66875
5890423400.jpg,0,5,49,51,2,107,3.46728971962617,0.6191558009392409,66.8601694915254
5508282751.jpg,0,2,26,76,4,108,3.7592592592592595,0.544648911528659,74.3092105263158
11437542656.jpg,1,10,73,24,0,108,3.11111111111111,0.585388014675614,57.6041666666667
7559495698.jpg,38,68,5,0,0,111,1.7027027027027,0.54929036193975,19.094537815126
7989520325.jpg,0,23,82,7,0,112,2.85714285714286,0.499678146088309,50.010593220339004
1368120580.jpg,0,0,13,91,6,110,3.9363636363636405,0.41258355233380295,78.6059322033898
9654367147.jpg,0,3,37,66,1,107,3.6074766355140198,0.562289949809258,70.8823529411765
762560347.jpg,0,7,78,24,0,109,3.1559633027522898,0.512335103130853,57.2375
404033442.jpg,0,4,65,37,0,106,3.31132075471698,0.540955196581007,62.8050847457627
2338832331.jpg,0,26,46,33,1,106,3.08490566037736,0.7698846484816121,55.533898305084705
4259335567.jpg,1,50,48,2,0,101,2.5049504950495,0.5589948546496221,39.945945945945894
3039024.jpg,0,45,48,8,1,102,2.65686274509804,0.6674185238102571,43.4487179487179
3503300231.jpg,0,0,17,83,8,108,3.9166666666666696,0.476062510620918,76.41875
4005164524.jpg,1,59,73,5,0,138,2.59420289855072,0.5748713744985171,42.7620689655172
3461062752.jpg,3,35,64,6,0,108,2.67592592592593,0.623956380330556,44.5540540540541
5761420767.jpg,0,20,98,20,0,138,3.0,0.540343226958299,56.758620689655196
5903525428.jpg,0,3,45,56,0,104,3.50961538461538,0.557302663192804,70.6490384615385
8396870268.jpg,0,31,67,12,1,111,2.8468468468468497,0.6352980431290529,49.9406779661017
6127748837.jpg,0,0,53,54,1,108,3.51851851851852,0.5202709840555411,67.9491150442478
8895109111.jpg,2,32,57,13,0,104,2.77884615384615,0.682040496039268,48.49532710280371
8506515372.jpg,0,2,48,61,1,112,3.54464285714286,0.5516297370477471,71.0135135135135
9475748691.jpg,3,13,73,12,1,102,2.95098039215686,0.635227424470831,51.5855263157895
9332533553.jpg,1,10,92,37,1,141,3.19148936170213,0.596596221637158,61.8158783783784
5681342957.jpg,0,1,32,66,3,102,3.6960784313725497,0.541161488064193,75.025
7413044200.jpg,0,0,11,87,9,107,3.98130841121495,0.433966097519735,80.29956896551721
4081025902.jpg,2,42,60,4,0,108,2.61111111111111,0.593316881706884,43.98684210526321
3350005307.jpg,55,51,4,1,0,111,1.55855855855856,0.613257838176714,14.8655462184874
483591009.jpg,0,3,66,34,0,103,3.3009708737864103,0.5208392822808929,62.8349514563107
8062771626.jpg,0,0,17,76,15,108,3.98148148148148,0.546552175027866,79.6176470588235
5547599151.jpg,1,50,49,5,0,105,2.55238095238095,0.6041674561065961,41.627358490566
8648273876.jpg,0,1,20,77,2,100,3.8,0.471404520791032,74.1548672566372
1357295757.jpg,1,5,49,63,5,123,3.53658536585366,0.681039260403037,70.8181818181818
3620726.jpg,19,79,9,0,0,107,1.9065420560747701,0.505306002570194,24.224789915966397
3689872234.jpg,1,52,52,1,0,106,2.5,0.538958431120797,40.875
10628337356.jpg,0,3,29,71,1,104,3.67307692307692,0.547586189382175,75.4042056074766
2761179748.jpg,0,8,60,41,1,110,3.31818181818182,0.6197338609290161,63.2245762711864
9141930190.jpg,0,8,68,30,2,108,3.2407407407407405,0.609433172685521,59.50625
8975620960.jpg,2,17,73,12,0,104,2.9134615384615397,0.593010697902438,50.868303571428605
3892086124.jpg,0,15,83,40,1,139,3.19424460431655,0.62412486954026,61.292808219178106
4607436163.jpg,0,3,51,55,0,109,3.4770642201834905,0.5543820429462739,67.9088983050847
6005119430.jpg,1,12,70,16,0,99,3.02020202020202,0.5710677071226551,56.026699029126206
10912602716.jpg,0,1,44,86,2,133,3.66917293233083,0.518181618320084,74.9510869565217
6818698150.jpg,0,6,56,36,1,99,3.32323232323232,0.6031935897368679,64.25
2906852026.jpg,0,1,49,61,1,112,3.5535714285714306,0.534221429177579,69.6089743589744
5726507119.jpg,2,49,45,11,0,107,2.60747663551402,0.6971235962232339,41.8340336134454
5487306011.jpg,0,10,96,22,0,128,3.09375,0.493062101788885,59.330078125
5947239727.jpg,0,3,55,39,1,98,3.38775510204082,0.56773474751014,62.2544247787611
372117089.jpg,0,0,57,50,0,107,3.46728971962617,0.501276803910374,67.07173913043479
4298923773.jpg,0,22,69,12,0,103,2.9029126213592202,0.5690474170737929,54.0044247787611
9326601195.jpg,0,3,26,67,7,103,3.75728155339806,0.617807943656135,77.4598214285714
9592992525.jpg,2,25,77,6,0,110,2.79090909090909,0.560069696604103,49.1128318584071
281609508.jpg,0,12,63,28,1,104,3.17307692307692,0.630030168676761,60.7361111111111
277758418.jpg,1,13,70,21,1,106,3.07547169811321,0.627893124171503,55.699579831932795
4000500172.jpg,1,21,71,14,0,107,2.9158878504672905,0.6006520879011851,52.9527027027027
8937929358.jpg,0,56,37,2,0,95,2.43157894736842,0.5389633781216739,38.007142857142895
2828824744.jpg,1,50,52,1,0,104,2.5096153846153797,0.539600576976746,41.2278761061947
2125600207.jpg,0,1,39,59,2,101,3.6138613861386095,0.547179989212014,70.4189189189189
3946405001.jpg,0,0,36,68,1,105,3.6666666666666696,0.493548116792825,71.6228448275862
9058001335.jpg,0,10,75,23,1,109,3.13761467889908,0.568752532078318,58.087053571428605
5647215115.jpg,0,4,52,41,0,97,3.38144329896907,0.5672172380922529,65.8434579439252
3340734956.jpg,0,5,62,37,1,105,3.32380952380952,0.58004041794248,63.7995689655172
2503231447.jpg,0,19,65,20,0,104,3.00961538461538,0.615262077045495,54.953539823008796
6038701648.jpg,9,60,30,0,0,99,2.21212121212121,0.5937210104240239,32.3194444444444
10429780626.jpg,0,0,42,54,0,96,3.5625,0.49868247465327703,72.02857142857141
6617738113.jpg,2,29,81,15,1,128,2.875,0.6520712004019971,50.630952380952394
5628057241.jpg,0,5,47,56,0,108,3.47222222222222,0.587380265521398,69.46728971962621
3962244093.jpg,0,2,48,48,1,99,3.4848484848484804,0.5599496399301321,67.0771028037383
9264744599.jpg,0,10,57,33,1,101,3.24752475247525,0.6388417737446321,64.1526548672566
464118000.jpg,4,49,43,8,0,104,2.52884615384615,0.696129811145627,40.3
2848340403.jpg,1,23,80,9,1,114,2.87719298245614,0.582037174210297,50.70798319327729
4806036650.jpg,46,43,11,3,0,103,1.7184466019417501,0.772283039247223,17.797297297297302
4571847379.jpg,0,23,70,14,0,107,2.9158878504672905,0.5847349879832321,53.15178571428571
2971372651.jpg,0,1,57,69,1,128,3.546875,0.5303300858899109,71.742125984252
6904448359.jpg,0,10,72,24,0,106,3.1320754716981103,0.553352926184042,55.0444915254237
6513274589.jpg,0,8,70,31,0,109,3.21100917431193,0.562293492881853,59.626106194690294
4194035905.jpg,0,5,41,59,4,109,3.5688073394495397,0.6435861978163511,70.6418918918919
2768178889.jpg,1,47,52,4,0,104,2.5673076923076903,0.5873161447813571,42.6880530973451
5679431462.jpg,0,1,31,70,6,108,3.75,0.565768024851109,72.593220338983
5312388504.jpg,0,2,66,59,2,129,3.47286821705426,0.56009931289913,68.763358778626
6522952765.jpg,0,4,62,32,2,100,3.32,0.583960701597377,61.626146788990795
1626230781.jpg,42,57,4,0,0,103,1.63106796116505,0.5599420709207149,15.2293577981651
3866688343.jpg,1,19,70,13,0,103,2.9223300970873796,0.5889392323316579,50.9230769230769
6798093193.jpg,0,7,72,22,1,102,3.1666666666666696,0.5465161186889171,57.866071428571395
8718552383.jpg,0,3,35,66,3,107,3.64485981308411,0.586842147921673,73.8504464285714
2739007601.jpg,0,21,67,8,0,96,2.8645833333333304,0.535474048054946,51.2071428571429
288926242.jpg,0,17,71,17,1,106,3.0188679245282994,0.601286431633151,53.9663865546218
5513962677.jpg,0,3,53,46,3,105,3.46666666666667,0.605530070819498,67.0
5685822958.jpg,0,0,15,77,12,104,3.97115384615385,0.511170952903096,79.6696428571429
2937429297.jpg,0,32,59,9,0,100,2.77,0.600588936550675,47.3040540540541
6612589223.jpg,0,45,62,1,0,108,2.59259259259259,0.512225071679205,43.2617924528302
5397802120.jpg,0,1,36,56,7,100,3.69,0.614554121031474,71.5337837837838
6998702838.jpg,0,3,67,35,2,107,3.3364485981308403,0.565417281767723,63.83258928571429
4490789851.jpg,0,2,25,74,4,105,3.76190476190476,0.5463833805441,77.6188118811881
4360974596.jpg,0,29,76,4,0,109,2.77064220183486,0.5024574336667321,48.420168067226896
3783568353.jpg,0,19,52,37,1,109,3.18348623853211,0.7222026187255579,60.61521739130429
9185475668.jpg,0,2,63,41,0,106,3.3679245283018897,0.5223658943529029,64.9195652173913
4433497740.jpg,0,8,60,34,0,102,3.25490196078431,0.5917966353570121,60.721238938053105
8498176247.jpg,0,9,97,21,0,127,3.0944881889763796,0.47864011841322995,58.618
4333476367.jpg,32,47,22,8,0,109,2.0550458715596296,0.890639204347508,29.25625
5786083032.jpg,0,20,59,26,1,106,3.07547169811321,0.6858864713437111,56.115546218487395
5314378959.jpg,20,70,12,2,0,104,1.96153846153846,0.62197738108714,23.868421052631604
5223615087.jpg,0,0,30,69,5,104,3.75961538461538,0.530528081075412,74.4676724137931
8585320404.jpg,0,5,51,45,1,102,3.41176470588235,0.602847060001036,66.853982300885
5588623277.jpg,1,1,32,65,4,103,3.6796116504854397,0.6137891352965071,76.04326923076921
8050953362.jpg,0,2,47,75,2,126,3.61111111111111,0.5509587603038499,72.9879032258064
2824866912.jpg,0,10,52,42,1,105,3.32380952380952,0.657723903017621,62.982608695652196
9136754533.jpg,0,6,62,30,2,100,3.28,0.604361253930565,64.5970873786408
8354855845.jpg,0,3,41,57,1,102,3.54901960784314,0.573808726891872,67.454128440367
3376034906.jpg,6,69,34,0,0,109,2.25688073394495,0.55115484355109,33.3760504201681
8618789190.jpg,0,2,34,67,0,103,3.6310679611650496,0.52375513029704,74.94444444444441
8986260148.jpg,0,2,36,68,1,107,3.6355140186915897,0.538910910208028,74.8644859813084
2221745311.jpg,3,55,43,1,0,102,2.41176470588235,0.569052385423217,39.110619469026496
8465039467.jpg,1,26,65,9,0,101,2.81188118811881,0.595195283703235,49.364678899082605
5782924074.jpg,0,1,32,71,6,110,3.7454545454545496,0.565626447164065,74.6906779661017
3548223665.jpg,2,44,59,4,0,109,2.5963302752293598,0.595029816480527,42.907079646017706
122760647.jpg,1,23,58,17,0,99,2.91919191919192,0.6651187967661,50.9125
8142864218.jpg,0,3,75,53,0,131,3.38167938931298,0.532887854664426,66.25
7005253045.jpg,1,24,65,17,0,107,2.9158878504672905,0.6460547223610079,51.262605042016794
6327903295.jpg,0,3,57,47,5,112,3.48214285714286,0.629344616307033,67.978813559322
6828049746.jpg,0,1,40,65,4,110,3.6545454545454503,0.565626447164065,71.7763157894737
3850147128.jpg,0,6,37,57,3,103,3.55339805825243,0.652719129154968,71.4
4629048299.jpg,34,60,11,2,1,108,1.85185185185185,0.746516080349806,20.639380530973497
9225878690.jpg,1,20,70,21,0,112,2.9910714285714306,0.636651370708465,55.051724137931004
6032331327.jpg,0,14,63,29,0,106,3.14150943396226,0.623945651559997,58.3195652173913
463426919.jpg,2,68,36,2,0,108,2.3518518518518503,0.55222260875729,35.247899159663895
9240392822.jpg,0,3,46,47,5,101,3.5346534653465302,0.641316714824174,67.525
4068780416.jpg,1,36,62,4,0,103,2.66990291262136,0.5668687560274079,43.98684210526321
5296875210.jpg,1,4,37,62,3,107,3.57943925233645,0.659293263369166,69.0105042016807
8412460969.jpg,6,56,45,2,0,109,2.39449541284404,0.623881942533605,38.3421052631579
3987605606.jpg,0,0,11,74,23,108,4.11111111111111,0.5525359265747011,84.05
6113689999.jpg,0,0,26,72,4,102,3.7843137254902,0.500048531909845,74.0921052631579
5597328203.jpg,0,34,61,13,0,108,2.80555555555556,0.633316936990578,48.528761061946895
35311267.jpg,12,79,15,1,0,107,2.04672897196262,0.5387472815690021,26.997899159663895
5013265495.jpg,0,1,38,67,1,107,3.6355140186915897,0.521111355290732,74.2837837837838
4764407251.jpg,1,24,55,26,2,108,3.03703703703704,0.7602990794445451,56.074324324324294
8401416435.jpg,0,0,28,63,11,102,3.8333333333333304,0.59840271438293,74.1903669724771
3301567767.jpg,1,32,67,12,0,112,2.8035714285714306,0.6272962964187211,47.5635593220339
9618367899.jpg,0,0,37,70,2,109,3.67889908256881,0.507001606121974,72.69469026548671
2333476039.jpg,27,70,8,0,0,105,1.81904761904762,0.550890055709716,20.9137931034483
3442838312.jpg,0,17,77,15,1,110,3.0,0.5746957711326911,54.445652173913004
8345496530.jpg,0,2,31,64,9,106,3.7547169811320797,0.6296079014860411,72.87162162162159
4891817119.jpg,0,1,39,61,2,103,3.62135922330097,0.544428191746183,71.05133928571429
5346690387.jpg,1,20,64,17,0,102,2.95098039215686,0.635227424470831,51.9864864864865
5594109805.jpg,0,2,38,61,3,104,3.625,0.577700496864656,74.03899082568809
6743243667.jpg,0,1,28,71,3,103,3.7378640776699,0.523209646590323,76.5758928571429
4297219009.jpg,2,56,48,2,0,108,2.46296296296296,0.570717304456499,40.8026315789474
7640299878.jpg,0,2,37,65,2,106,3.6320754716981103,0.557639099847156,68.56081081081079
8229120528.jpg,0,29,94,5,0,128,2.8125,0.48195794896124394,48.4375
6736392821.jpg,0,35,65,7,0,107,2.73831775700935,0.571929019842775,46.8761682242991
9577464036.jpg,0,18,63,29,0,110,3.1,0.64892289020437,57.114864864864906
4357293162.jpg,0,2,43,65,1,111,3.58558558558559,0.547198957808492,71.47457627118641
5984121563.jpg,32,70,5,1,0,108,1.76851851851852,0.573666376741214,19.580434782608698
2311702728.jpg,5,44,51,3,0,103,2.50485436893204,0.639757711609683,41.5133928571429
10872249945.jpg,0,1,20,76,8,105,3.86666666666667,0.538278357119799,77.0434782608696
8231125615.jpg,0,8,56,40,2,106,3.3396226415094303,0.64567118939582,61.9504310344828
4809080599.jpg,0,0,24,85,2,111,3.8018018018017994,0.44353578967654494,76.5783898305085
47095522.jpg,0,6,46,51,4,107,3.4953271028037407,0.664090124818273,67.4194915254237
9633489441.jpg,15,56,26,4,0,101,2.18811881188119,0.7309291523414392,32.2591743119266
2990464677.jpg,0,1,36,72,2,111,3.67567567567568,0.525048260330111,71.5444915254237
9726620129.jpg,0,1,35,64,3,103,3.66990291262136,0.5493016870744221,72.1918103448276
9684211981.jpg,0,0,17,88,5,110,3.89090909090909,0.43568894184387696,75.7352941176471
7043958029.jpg,0,4,80,60,0,144,3.38888888888889,0.543378592935253,68.7068965517241
4107362083.jpg,0,1,17,69,17,104,3.98076923076923,0.6070902946351379,80.75
6407770545.jpg,0,10,53,41,3,107,3.3457943925233598,0.688213488957717,61.384453781512605
6642932619.jpg,0,4,49,49,1,103,3.4563106796116503,0.590392010499209,67.81026785714289
9379361831.jpg,0,0,24,74,6,104,3.82692307692308,0.510896940043469,77.38616071428571
8553449461.jpg,0,2,39,68,1,110,3.61818181818182,0.5415204246458211,71.23076923076921
8498158756.jpg,0,0,13,83,9,105,3.96190476190476,0.458337495818594,83.3366336633663
6464291091.jpg,0,0,23,76,4,103,3.81553398058252,0.47994225174542604,77.3310810810811
9561731191.jpg,0,1,33,71,6,111,3.73873873873874,0.567477860388511,72.73305084745759
5434458853.jpg,0,9,46,47,3,105,3.4190476190476202,0.6903309181521401,67.0
8039052171.jpg,0,8,44,46,4,102,3.45098039215686,0.6983353754761601,65.01116071428571
9847211516.jpg,0,6,65,35,0,106,3.27358490566038,0.561172562678651,62.1934782608696
9947368873.jpg,0,4,55,70,1,130,3.52307692307692,0.5735160779885681,72.4576923076923
5958527369.jpg,0,1,27,78,5,111,3.7837837837837798,0.529243120029236,76.1588983050847
9480350471.jpg,0,6,74,23,0,103,3.16504854368932,0.506759938112031,59.93990384615379
2888444557.jpg,0,4,74,29,0,107,3.23364485981308,0.506177671326723,60.1378504672897
4900565313.jpg,1,32,63,9,0,105,2.76190476190476,0.612746175392287,49.44852941176471
6787512667.jpg,0,0,40,61,1,102,3.61764705882353,0.508231600107372,74.0600961538462
9923882853.jpg,0,18,65,22,1,106,3.05660377358491,0.6448357292364549,54.6949152542373
