image_name,c1,c2,c3,c4,c5,c_total,MOS,SD,MOS_zscore
8428610140.jpg,0,2,51,51,0,104,3.47115384615385,0.538908115251656,68.1
4873047491.jpg,0,0,35,70,7,112,3.75,0.561529442963871,74.5448717948718
6739568529.jpg,0,5,74,21,1,101,3.17821782178218,0.517610656844706,57.9789719626168
2286627596.jpg,0,60,48,1,0,109,2.4587155963302796,0.518761168407095,37.5656779661017
6098120607.jpg,34,85,20,2,0,141,1.9290780141844,0.661657983196347,23.798986486486502
6663294041.jpg,0,7,76,20,0,103,3.12621359223301,0.49861792615591793,57.8815789473684
8390448317.jpg,0,2,49,50,1,102,3.4901960784313704,0.55837632434446,69.3362831858407
8212081020.jpg,0,28,73,3,0,104,2.75961538461538,0.4925698867706479,47.2
7158075991.jpg,0,2,33,61,7,103,3.70873786407767,0.6204215512047551,77.1422018348624
8258234240.jpg,0,1,39,69,3,112,3.66071428571429,0.546134185216919,73.0641025641026
4112798557.jpg,0,1,12,76,12,101,3.98019801980198,0.528775907541219,80.107476635514
2975238945.jpg,0,1,32,79,1,113,3.70796460176991,0.494278260432095,71.7948717948718
6224309834.jpg,28,82,21,1,0,132,1.9621212121212102,0.6349286553694101,23.3055555555556
2844802224.jpg,2,21,55,27,0,105,3.0190476190476203,0.733549751615552,52.5067567567568
6844145276.jpg,0,0,33,67,7,107,3.75700934579439,0.563699396261691,73.8504464285714
6441383857.jpg,0,1,34,65,3,103,3.6796116504854397,0.546173717839859,74.16037735849059
8041277931.jpg,1,2,30,58,15,106,3.7924528301886804,0.7395878019555471,75.25
5125398207.jpg,0,4,78,56,0,138,3.3768115942029,0.543077181953011,67.2989130434783
5698690184.jpg,0,4,51,46,0,101,3.4158415841584198,0.570391562572121,69.4127358490566
8214901795.jpg,0,3,54,47,0,104,3.42307692307692,0.552000909178717,67.3891509433962
2840937282.jpg,7,61,30,0,0,98,2.23469387755102,0.570783877855586,31.956422018348604
10910262455.jpg,2,43,54,6,0,105,2.60952380952381,0.627805060619293,42.1763392857143
2225421381.jpg,0,0,23,77,6,106,3.8396226415094303,0.500224567718486,77.32983193277309
665094052.jpg,8,72,23,0,0,103,2.14563106796116,0.5315122153852629,29.802631578947395
10463583515.jpg,0,0,21,76,3,100,3.82,0.45792681696639004,76.69736842105259
30054528.jpg,0,2,40,64,1,107,3.5981308411215003,0.547029940957534,69.3072033898305
6705759167.jpg,1,14,67,21,0,103,3.04854368932039,0.616419782747704,56.222972972973004
1367218588.jpg,8,78,20,0,0,106,2.11320754716981,0.503714861082965,29.3156779661017
10407720764.jpg,1,59,40,3,0,103,2.43689320388349,0.5717174489413,38.6261682242991
9759154326.jpg,0,7,70,35,0,112,3.25,0.561529442963871,60.0783898305085
9701303901.jpg,1,55,48,5,0,109,2.52293577981651,0.6024076735042809,40.325
7797743908.jpg,0,2,30,68,4,104,3.7115384615384603,0.568989513495208,73.6717391304348
8862366940.jpg,0,11,60,35,0,106,3.22641509433962,0.621565134585182,61.5491071428571
2836927819.jpg,0,0,12,86,11,109,3.9908256880733903,0.46138705620152504,82.08974358974359
3087855667.jpg,1,38,60,4,0,103,2.6504854368932005,0.5723830108068779,45.5202702702703
220503608.jpg,15,67,19,1,0,102,2.05882352941176,0.610526949993698,27.067226890756302
5665436785.jpg,0,0,44,60,1,105,3.5904761904761897,0.5131958333521071,71.26724137931029
8620919369.jpg,1,63,74,2,0,140,2.55,0.5407828059077581,42.0732142857143
7102475637.jpg,1,4,59,37,1,102,3.32352941176471,0.61598773142409,61.7972972972973
447697089.jpg,0,4,54,46,3,107,3.4485981308411198,0.617872870538444,67.8481308411215
7588949536.jpg,5,72,22,0,0,99,2.17171717171717,0.49570407647790904,29.610091743119302
56278886.jpg,3,39,54,6,0,102,2.61764705882353,0.645534817753356,42.4615384615385
5987384542.jpg,0,0,18,66,18,102,4.0,0.5970223141259929,82.8188073394495
7437582530.jpg,0,5,63,29,1,98,3.26530612244898,0.566250471120867,63.3155339805825
9526511129.jpg,1,4,42,50,4,101,3.5148514851485095,0.6872242921512399,66.484375
8005792260.jpg,0,2,39,58,0,99,3.5656565656565697,0.5375988976242979,70.225
9047016405.jpg,0,5,68,31,1,105,3.2666666666666697,0.559303596287842,62.1814159292035
2588767665.jpg,0,7,61,36,0,104,3.27884615384615,0.582207562647962,61.057203389830505
8688105270.jpg,0,0,27,70,4,101,3.77227722772277,0.507566510298146,74.7201834862385
4598047073.jpg,1,12,85,10,0,108,2.96296296296296,0.491534426132475,54.345338983050794
9652506914.jpg,0,1,32,66,3,102,3.6960784313725497,0.541161488064193,75.9800884955752
10491423125.jpg,0,3,39,61,3,106,3.6037735849056602,0.5964856647464201,72.5
7896479602.jpg,0,1,55,43,3,102,3.4705882352941204,0.575160457214671,65.76973684210529
10187102065.jpg,2,63,35,7,0,107,2.4392523364486,0.646873031393711,38.7142857142857
9157119271.jpg,0,1,49,51,1,102,3.5098039215686296,0.5403537169210639,66.697247706422
9673401997.jpg,5,53,82,5,2,147,2.6326530612244903,0.673181290620836,45.5065789473684
9306814074.jpg,0,0,31,77,3,111,3.7477477477477503,0.494854771504979,74.90042372881359
8505294712.jpg,0,0,51,54,2,107,3.5420560747663505,0.536944075507108,70.2282608695652
1966235400.jpg,0,1,51,53,0,105,3.4952380952381,0.521163814564789,68.7094594594595
6205007970.jpg,0,6,57,44,1,108,3.3703703703703702,0.605158395772291,66.1238938053097
5993545370.jpg,0,1,36,66,0,103,3.6310679611650496,0.5046896010175109,72.40265486725659
4023245742.jpg,0,18,71,15,0,104,2.97115384615385,0.5652859190501079,53.550420168067205
8208757707.jpg,0,42,63,6,0,111,2.67567567567568,0.574648701574388,45.5926724137931
4894150529.jpg,0,2,34,61,2,99,3.6363636363636402,0.561603852219212,76.04326923076921
3817723435.jpg,0,21,65,18,0,104,2.97115384615385,0.6146548604385971,55.3529411764706
4949714700.jpg,0,6,65,30,0,101,3.2376237623762405,0.550427376708048,59.6991150442478
8629754639.jpg,0,10,76,22,0,108,3.11111111111111,0.535354425937356,57.9174311926606
7319984198.jpg,0,0,40,64,2,106,3.64150943396226,0.5198659029528769,73.0873786407767
9379310013.jpg,0,0,32,69,2,103,3.70873786407767,0.49766253549823297,75.10135135135141
8716882404.jpg,0,1,49,56,1,107,3.53271028037383,0.537600486602462,69.28348214285711
6612589223.jpg,0,45,62,1,0,108,2.59259259259259,0.512225071679205,43.2617924528302
2779185055.jpg,0,23,73,13,0,109,2.90825688073395,0.5699461378656391,49.98893805309729
5879706162.jpg,0,0,42,60,4,106,3.64150943396226,0.555297933679073,71.22899159663869
8413515646.jpg,0,0,10,73,17,100,4.07,0.517472489875334,82.5833333333333
6038209414.jpg,0,3,43,54,2,102,3.53921568627451,0.5915505490055201,67.7638888888889
2746983219.jpg,0,3,48,52,0,103,3.47572815533981,0.5573864114332939,67.5789473684211
7689540594.jpg,0,1,16,80,1,98,3.8265306122448997,0.43138497180429297,80.5364077669903
7994313310.jpg,1,1,61,69,0,132,3.5,0.5594435621549689,70.0858778625954
7149494135.jpg,0,2,38,63,4,107,3.64485981308411,0.586842147921673,71.26973684210529
2739007601.jpg,0,21,67,8,0,96,2.8645833333333304,0.535474048054946,51.2071428571429
4782504809.jpg,0,6,39,58,0,103,3.5048543689320404,0.608337277576797,69.6714285714286
477939756.jpg,0,0,34,67,2,103,3.68932038834951,0.505443432059031,73.9241071428571
4439151807.jpg,0,0,18,83,10,111,3.9279279279279304,0.499303364002136,79.8333333333333
2741661469.jpg,0,4,53,50,0,107,3.42990654205607,0.568217164383648,69.00467289719629
2657101675.jpg,0,7,69,25,1,102,3.1960784313725497,0.5635674151433671,61.55045871559629
7004557180.jpg,0,2,46,52,3,103,3.5436893203883497,0.590392010499209,69.972972972973
1540229828.jpg,0,2,29,71,7,109,3.7614678899082596,0.591593619415785,72.9125
9262147694.jpg,0,9,87,10,0,106,3.0094339622641497,0.425279359589344,55.21428571428571
8379165496.jpg,0,17,75,13,0,105,2.96190476190476,0.535720390685605,55.17256637168139
9336450850.jpg,0,0,12,79,14,105,4.01904761904762,0.499633565359354,79.51724137931029
8158011851.jpg,0,1,42,62,0,105,3.5809523809523798,0.514799295860353,69.2239130434783
5849666747.jpg,0,3,37,62,3,105,3.6190476190476204,0.594541717190521,71.7803738317757
3225993642.jpg,0,24,68,7,1,100,2.85,0.5751591786697671,49.189252336448604
224076897.jpg,0,12,45,46,0,103,3.33009708737864,0.677196491810793,62.28571428571429
8282451903.jpg,0,0,29,68,3,100,3.74,0.504925236990086,75.1743119266055
5454942480.jpg,0,1,71,35,0,107,3.31775700934579,0.4875454665033329,63.0847457627119
2576250575.jpg,0,30,66,15,0,111,2.8648648648648596,0.6250307117761421,50.5
5913526574.jpg,0,0,31,73,2,106,3.72641509433962,0.488594073759443,74.5291262135922
5453819984.jpg,0,1,59,47,2,109,3.4587155963302796,0.553308401241235,64.8326271186441
11288559554.jpg,0,4,76,27,0,107,3.21495327102804,0.49579433850911403,62.4509345794393
5633412794.jpg,0,3,37,57,4,101,3.6138613861386095,0.6159593660251129,72.025
8283451606.jpg,0,4,49,56,1,110,3.49090909090909,0.586475314409746,65.4875
4265829347.jpg,0,1,31,68,1,101,3.68316831683168,0.508540914171258,75.6183035714286
10353620913.jpg,1,17,59,25,0,102,3.05882352941176,0.6722730676300269,56.7071428571429
4808255488.jpg,0,2,31,72,0,105,3.6666666666666696,0.512660231362364,75.25
7339222496.jpg,0,2,57,40,0,99,3.38383838383838,0.528900876232016,65.125
9587142056.jpg,0,1,31,70,2,104,3.70192307692308,0.5191443238415,73.77678571428571
4049047636.jpg,35,72,4,1,0,112,1.74107142857143,0.5654550222956569,20.1567796610169
1562015932.jpg,0,12,78,17,0,107,3.04672897196262,0.520942135817106,56.0233050847458
6999906899.jpg,0,0,41,56,3,100,3.62,0.5464301040259939,69.85280373831779
2832980159.jpg,0,2,40,62,2,106,3.6037735849056602,0.5636487471402211,71.640625
5533853499.jpg,0,8,83,36,0,127,3.2204724409448797,0.547916484001732,63.136904761904795
324339500.jpg,5,56,64,1,0,126,2.48412698412698,0.589699950607113,40.9858870967742
497163401.jpg,0,0,35,68,3,106,3.69811320754717,0.5195201324437541,73.7118644067797
2325353113.jpg,52,49,6,0,0,107,1.57009345794393,0.600505283038207,14.588235294117599
5959178118.jpg,0,23,61,20,0,104,2.97115384615385,0.645473120212687,55.11029411764711
8418843841.jpg,0,6,66,27,0,99,3.21212121212121,0.5397037598748089,57.72787610619471
5139553196.jpg,0,2,36,65,4,107,3.6635514018691597,0.581863065548848,72.87288135593221
5613119527.jpg,0,46,54,5,1,106,2.63207547169811,0.6222152697168579,42.6694915254237
8040007574.jpg,0,1,19,69,11,100,3.9,0.577350269189626,78.9587155963303
5741757504.jpg,0,17,71,17,0,105,3.0,0.571771874896866,52.4369565217391
3450753884.jpg,0,1,50,50,4,105,3.5428571428571405,0.588815163445454,69.2632743362832
7054584681.jpg,1,3,50,50,1,105,3.4476190476190496,0.619878281801423,65.6621621621622
8434381156.jpg,6,98,36,1,0,141,2.2269503546099303,0.5260200203447061,31.268965517241398
6617069623.jpg,3,71,30,1,0,105,2.27619047619048,0.527972138237027,33.6413043478261
11327123904.jpg,0,0,38,63,0,101,3.6237623762376203,0.48685696356352703,74.8715596330275
8930021210.jpg,1,13,59,30,0,103,3.14563106796116,0.662848384022915,55.508928571428605
5376228237.jpg,11,81,33,0,0,125,2.176,0.5688698473515771,31.8360655737705
5402777838.jpg,8,73,22,0,0,103,2.13592233009709,0.524844396909281,30.7297297297297
8904864157.jpg,0,2,65,66,0,133,3.4812030075188,0.530886961651435,68.5656934306569
8044706176.jpg,1,60,46,2,0,109,2.44954128440367,0.5525402370484829,39.0769230769231
8911365579.jpg,1,30,61,9,0,101,2.77227722772277,0.6145109945120899,48.85
6272882973.jpg,0,23,110,15,1,149,2.9597315436241605,0.531179140023,53.8846153846154
9406773963.jpg,28,72,7,0,0,107,1.8037383177570099,0.539728309297855,20.621621621621603
9678787326.jpg,0,7,46,52,0,105,3.4285714285714306,0.6179547975929399,63.7995689655172
4385399670.jpg,2,22,73,16,0,113,2.9115044247787596,0.6346754249768399,50.4294871794872
6798891367.jpg,0,1,28,66,7,102,3.7745098039215694,0.5786098523954379,77.7323008849557
6156825791.jpg,0,2,63,40,1,106,3.3773584905660403,0.542530757323038,66.0388349514563
4782987041.jpg,0,0,19,76,14,109,3.9541284403669703,0.550846505152943,79.03125
7728661610.jpg,0,1,59,79,1,140,3.5714285714285694,0.5248207250313239,72.18412162162159
6658108283.jpg,18,67,15,5,0,105,2.06666666666667,0.7107237192666399,26.9695652173913
4857542718.jpg,0,0,32,66,6,104,3.75,0.553014685807209,74.0304347826087
5027281781.jpg,0,5,48,55,0,108,3.46296296296296,0.586864405455927,69.0817757009346
9434602286.jpg,0,0,31,70,2,103,3.71844660194175,0.49343684118470504,76.006880733945
6920118996.jpg,0,1,60,41,0,102,3.3921568627451,0.510423290560389,64.9375
2331420998.jpg,2,29,65,9,0,105,2.7714285714285696,0.6241477706124079,47.4869565217391
8199545794.jpg,0,0,23,71,10,104,3.875,0.551916343738285,77.65929203539821
2688019250.jpg,0,14,83,10,0,107,2.96261682242991,0.47434629585734206,52.8571428571429
22533278.jpg,0,29,61,13,1,104,2.86538461538462,0.654449925512819,50.5
5227846365.jpg,2,56,46,1,0,105,2.43809523809524,0.5533779054381429,38.5919811320755
7238571992.jpg,0,2,35,61,0,98,3.60204081632653,0.53225441398212,72.9271844660194
3385696346.jpg,0,8,59,31,2,100,3.27,0.633333333333333,58.457964601769895
8121591181.jpg,0,15,63,23,0,101,3.07920792079208,0.6112801046464978,57.257142857142895
3317434594.jpg,3,57,50,3,0,113,2.4690265486725695,0.598671094713965,40.6282051282051
4250403356.jpg,3,76,26,1,0,106,2.23584905660377,0.5080661147912761,33.2373949579832
8321981131.jpg,1,12,58,31,2,104,3.20192307692308,0.702005555427188,59.626106194690294
9122758028.jpg,0,0,43,78,5,126,3.6984126984127004,0.540663906986087,75.9153225806452
8474310923.jpg,0,4,65,38,1,108,3.3333333333333304,0.563699396261691,64.6927966101695
6087235314.jpg,0,13,83,15,0,111,3.0180180180180196,0.504200212433369,55.3310810810811
5286800940.jpg,0,8,65,22,2,97,3.1855670103092795,0.600865641304563,59.3
3916222248.jpg,0,1,24,67,5,97,3.7835051546391805,0.544418729083891,79.73543689320391
4691973869.jpg,11,56,30,4,0,101,2.2673267326732702,0.705564867448924,34.0
3014908112.jpg,0,7,41,60,3,111,3.53153153153153,0.65809393940959,67.7112068965517
7801382324.jpg,3,6,64,34,0,107,3.20560747663551,0.669247927055513,62.0647321428571
