image_name,c1,c2,c3,c4,c5,c_total,MOS,SD,MOS_zscore
8395743743.jpg,0,4,38,53,13,108,3.69444444444444,0.729336317602829,71.09033613445379
4340329166.jpg,0,0,36,67,3,106,3.68867924528302,0.523053444363363,72.26293103448279
8602273631.jpg,0,13,60,33,1,107,3.20560747663551,0.654999895679228,62.1470588235294
8488084256.jpg,0,4,58,58,1,121,3.46280991735537,0.5779463976594139,68.44375
3995400927.jpg,0,7,64,31,1,103,3.2524271844660197,0.589423889579224,63.2912844036697
6248527465.jpg,0,1,33,60,3,97,3.6701030927835,0.5538059506071011,75.6391509433962
3365417061.jpg,0,25,64,14,1,104,2.9134615384615397,0.64024535532185,51.4326086956522
6071037995.jpg,21,67,15,0,0,103,1.94174757281553,0.591197566898576,25.970982142857103
7119860187.jpg,0,0,43,64,1,108,3.61111111111111,0.508494816289356,70.7234513274336
141087919.jpg,0,1,11,76,11,99,3.97979797979798,0.514678381440689,79.5483193277311
6345505389.jpg,0,1,56,62,1,120,3.525,0.533932611490856,70.146186440678
8485122834.jpg,0,1,49,66,5,121,3.6198347107438,0.581036406591811,73.325
5780359774.jpg,0,0,46,54,3,103,3.58252427184466,0.551722291692297,69.1172566371681
6210021795.jpg,0,19,64,22,0,105,3.0285714285714302,0.627221327289334,52.8673913043478
5164262533.jpg,1,3,55,42,2,103,3.3980582524271803,0.6315217510613411,64.3716814159292
2433641656.jpg,0,16,76,16,2,110,3.0363636363636406,0.604680106910321,55.2455752212389
8626678643.jpg,0,2,57,41,1,101,3.4059405940594103,0.550966747123312,65.0086206896552
7445572890.jpg,0,0,18,78,5,101,3.87128712871287,0.461808755582517,80.94469026548671
2096424103.jpg,0,18,72,13,1,104,2.97115384615385,0.582207562647962,54.885135135135094
5023353600.jpg,0,22,73,12,1,108,2.92592592592593,0.591271459134453,52.5442477876106
10819001424.jpg,29,65,10,0,0,104,1.81730769230769,0.5873161447813571,20.7702702702703
8730092034.jpg,0,1,17,85,6,109,3.8807339449541303,0.48543166437874197,79.3050847457627
7004557180.jpg,0,2,46,52,3,103,3.5436893203883497,0.590392010499209,69.972972972973
5586376319.jpg,1,10,61,29,2,103,3.2038834951456296,0.6767746938926921,61.7853773584906
9058863840.jpg,1,42,57,9,0,109,2.67889908256881,0.6365522576807111,44.12184873949579
7587404052.jpg,16,79,12,0,0,107,1.96261682242991,0.512581951935674,24.71875
2234064642.jpg,0,39,60,7,0,106,2.69811320754717,0.588295541547658,44.125
7362254314.jpg,0,14,71,25,0,110,3.1,0.5896663650051179,54.9
10077880165.jpg,9,70,28,1,0,108,2.19444444444444,0.587380265521398,31.2256637168142
5391319632.jpg,6,66,34,2,0,108,2.2962962962963,0.5999884618712911,34.8761061946903
6238543010.jpg,0,6,62,35,1,104,3.29807692307692,0.5892204442222541,62.43303571428571
4281871655.jpg,8,76,18,0,0,102,2.09803921568627,0.49771366219545604,28.991071428571402
2325353113.jpg,52,49,6,0,0,107,1.57009345794393,0.600505283038207,14.588235294117599
10819329365.jpg,0,2,81,18,0,101,3.1584158415841603,0.41791561988819503,59.991150442477895
510686957.jpg,0,12,71,24,0,107,3.11214953271028,0.5717748402956031,58.16071428571429
8386378049.jpg,0,3,55,45,0,103,3.4077669902912597,0.5501674113106879,66.6283783783784
5941759615.jpg,5,65,33,2,0,105,2.3047619047619,0.590368358344854,33.7847826086957
4464186761.jpg,0,0,20,75,6,101,3.86138613861386,0.490503883171113,77.725
5069309990.jpg,20,74,10,0,0,104,1.90384615384615,0.530967806041971,22.782894736842103
7255559908.jpg,0,0,16,72,19,107,4.02803738317757,0.573929584880092,80.353813559322
5786557550.jpg,0,2,68,38,1,109,3.3486238532110093,0.5336135858984339,65.3919491525424
3908866899.jpg,2,59,39,2,0,102,2.40196078431373,0.567429568562114,38.27777777777779
8201445603.jpg,0,2,38,61,3,104,3.625,0.577700496864656,71.1615044247788
6945819872.jpg,0,12,69,28,0,109,3.14678899082569,0.590443776502902,58.8199152542373
5454884110.jpg,0,0,18,81,6,105,3.88571428571429,0.46645730520854495,79.8419811320755
4346944645.jpg,0,3,45,54,2,104,3.52884615384615,0.59048656535823,68.004347826087
3843859642.jpg,0,8,55,41,2,106,3.34905660377358,0.647963150483533,65.8214285714286
9081876401.jpg,0,1,43,60,3,107,3.6074766355140198,0.562289949809258,70.81302521008399
6862989864.jpg,0,2,30,73,0,105,3.67619047619048,0.5094347941825429,75.6504854368932
4883647933.jpg,0,9,72,25,0,106,3.15094339622642,0.548460231317574,59.5889830508475
375084308.jpg,0,8,64,27,2,101,3.22772277227723,0.6145109945120899,59.052752293577996
8076181424.jpg,0,1,16,76,8,101,3.9009900990099,0.519710505859743,81.775
9063333592.jpg,2,39,61,3,0,105,2.61904761904762,0.57814278880661,44.3125
6809126683.jpg,0,29,66,5,0,100,2.76,0.534090371802868,46.261467889908296
4576844747.jpg,0,4,61,43,0,108,3.36111111111111,0.554646192409083,66.0069444444444
9297541584.jpg,0,19,57,33,0,109,3.12844036697248,0.6817857466105799,55.5875
4631127472.jpg,2,33,62,3,0,100,2.66,0.57243057891483,45.5045871559633
3721179887.jpg,4,44,53,6,0,107,2.57009345794393,0.6603622438253149,43.5878378378378
6511236583.jpg,0,3,49,60,1,113,3.5221238938053103,0.568477684144608,68.4558823529412
1352428885.jpg,0,25,72,10,0,107,2.85981308411215,0.55709147195867,51.5794392523364
9166594378.jpg,0,5,56,45,0,106,3.3773584905660403,0.5765716440623381,65.25480769230771
6128851294.jpg,0,4,68,35,1,108,3.30555555555556,0.554646192409083,64.7565789473684
8346970641.jpg,0,19,68,11,0,98,2.91836734693878,0.550041598947089,51.68918918918921
5914304035.jpg,0,8,69,25,0,102,3.1666666666666696,0.5465161186889171,58.8986486486486
8402295544.jpg,0,8,65,27,1,101,3.20792079207921,0.5885037244260789,62.5576923076923
3734652007.jpg,1,20,66,19,0,106,2.97169811320755,0.639308363926894,54.1844660194175
3386943260.jpg,2,33,69,4,0,108,2.69444444444444,0.571247746200316,46.6644736842105
5342778275.jpg,0,16,69,17,0,102,3.0098039215686296,0.571520432475467,55.464601769911496
4542866851.jpg,4,36,62,10,0,112,2.6964285714285694,0.682328891058202,45.2563559322034
5414221487.jpg,0,1,33,61,7,102,3.7254901960784306,0.599618075558597,72.775
3518265762.jpg,0,1,33,67,2,103,3.6796116504854397,0.5279184472262349,73.7712264150943
8522481331.jpg,6,31,58,8,0,103,2.66019417475728,0.707846749480456,46.4135514018692
6540737111.jpg,3,14,68,19,0,104,2.99038461538462,0.6609083526744101,53.324324324324294
3323937813.jpg,0,9,66,30,0,105,3.2,0.5784594926314071,58.75
4042572733.jpg,5,38,60,2,0,105,2.56190476190476,0.618991262579839,41.4324324324324
6942312836.jpg,0,1,28,74,3,106,3.7452830188679203,0.517527468876994,74.90042372881359
5877192304.jpg,0,9,73,24,0,106,3.14150943396226,0.542282288907294,58.9690265486726
5992863973.jpg,0,0,38,63,5,106,3.68867924528302,0.558283211063718,73.8378378378378
8800590382.jpg,0,15,98,25,0,138,3.07246376811594,0.535426443855604,57.2808219178082
8669827233.jpg,0,2,63,43,1,109,3.39449541284404,0.544643080950186,65.8717948717949
6935129773.jpg,0,0,18,85,7,110,3.9,0.46825853440793996,78.0924369747899
6832136083.jpg,3,58,39,1,0,101,2.3762376237623797,0.5630539076947221,34.8102678571429
8617343673.jpg,0,0,28,76,3,107,3.76635514018692,0.487183651636056,76.4285714285714
3934165977.jpg,0,15,69,20,0,104,3.04807692307692,0.58092339772589,55.2455752212389
6869450975.jpg,3,32,66,10,0,111,2.7477477477477503,0.6532223409371629,47.6089743589744
2422029745.jpg,8,82,10,1,0,101,2.03960396039604,0.467349806444978,27.048611111111104
6190085634.jpg,2,27,57,21,0,107,2.90654205607477,0.720753147498986,51.88655462184871
354153075.jpg,1,52,51,3,0,107,2.52336448598131,0.572083157837716,41.575
5628885328.jpg,0,3,50,49,0,102,3.45098039215686,0.5562863245301379,69.40929203539821
6344902938.jpg,0,1,22,81,8,112,3.85714285714286,0.534522483824849,78.5360169491525
6522952765.jpg,0,4,62,32,2,100,3.32,0.583960701597377,61.626146788990795
11149566996.jpg,0,28,65,9,0,102,2.8137254901960804,0.575582221924289,47.39743589743589
5426014939.jpg,2,22,57,18,1,100,2.94,0.7222299921881958,50.7291666666667
8550575599.jpg,0,9,73,24,0,106,3.14150943396226,0.542282288907294,57.3621495327103
4922516594.jpg,0,44,55,7,0,106,2.65094339622642,0.6022569113274581,44.0337837837838
2584408449.jpg,0,0,26,75,4,105,3.79047619047619,0.4941044364698561,76.35
8896534535.jpg,0,4,62,38,1,105,3.3428571428571403,0.568881686843911,63.6440677966102
8567878134.jpg,2,26,53,24,3,108,3.0,0.8088297765764041,54.3021739130435
9064490305.jpg,0,1,44,60,0,105,3.56190476190476,0.517460692000434,69.9791666666667
10747724694.jpg,0,10,73,19,0,102,3.08823529411765,0.528456395467316,58.438679245283005
6366296433.jpg,0,3,62,45,1,111,3.3963963963964,0.5605075505010739,66.79025423728811
10205220286.jpg,9,77,20,0,0,106,2.10377358490566,0.515091213060161,29.263888888888896
4139991387.jpg,0,8,76,20,0,104,3.11538461538462,0.508332364091029,56.7413043478261
7463764592.jpg,0,0,18,85,4,107,3.8691588785046696,0.43619521658578003,79.18918918918921
3159188052.jpg,0,57,54,2,0,113,2.5132743362831897,0.536440721125756,40.7247899159664
154740129.jpg,81,23,2,0,0,106,1.2547169811320802,0.47931142584648495,7.6
4745213797.jpg,0,1,26,69,4,100,3.76,0.534090371802868,73.56944444444441
9394014608.jpg,2,48,49,7,0,106,2.5754716981132098,0.6465750530227521,41.729729729729705
6788163039.jpg,0,7,65,48,1,121,3.35537190082645,0.6035934632437,64.86875
8067632249.jpg,1,31,56,12,0,100,2.79,0.6558978733019489,47.850917431192705
4436568659.jpg,0,3,60,47,1,111,3.41441441441441,0.563567669058932,67.0705128205128
4602769821.jpg,0,0,20,82,5,107,3.85981308411215,0.46477014263780797,75.3886554621849
9925803176.jpg,2,36,65,8,0,111,2.71171171171171,0.623587675360561,46.519736842105296
6144702078.jpg,0,21,64,18,0,103,2.97087378640777,0.6176538576221501,54.03571428571429
7382484290.jpg,3,36,60,4,0,103,2.6310679611650496,0.6102119731689499,43.0
4489064763.jpg,1,10,55,32,4,102,3.2745098039215694,0.733320979052674,64.3509174311927
3085307148.jpg,1,25,63,19,1,109,2.94495412844037,0.6916815578761271,52.6902654867257
2347131131.jpg,0,10,63,36,0,109,3.2385321100917404,0.607043267858221,61.73109243697479
4411284601.jpg,0,6,57,40,0,103,3.33009708737864,0.583907552355093,62.628205128205096
9379361831.jpg,0,0,24,74,6,104,3.82692307692308,0.510896940043469,77.38616071428571
2823812300.jpg,1,7,58,44,1,111,3.3333333333333304,0.65133894727893,61.288461538461505
5903930781.jpg,0,8,31,64,2,105,3.5714285714285694,0.662993544131796,72.76699029126209
7337709978.jpg,0,2,65,39,0,106,3.34905660377358,0.517180134966139,63.7139830508475
1306121832.jpg,18,57,29,1,0,105,2.12380952380952,0.689135998848141,30.1305309734513
3800059044.jpg,0,4,43,62,1,110,3.54545454545455,0.584766300632395,67.9625
7859713146.jpg,0,0,16,82,11,109,3.9541284403669703,0.49787178739476295,77.5572033898305
2951011449.jpg,0,0,44,56,2,102,3.58823529411765,0.53311973979568,68.2110091743119
8631436677.jpg,0,0,38,65,0,103,3.6310679611650496,0.484874984132982,72.3428571428571
5915008700.jpg,1,19,68,15,0,103,2.9417475728155296,0.60755444714367,51.7635135135135
3615267731.jpg,0,1,45,58,0,104,3.54807692307692,0.5191443238415,70.358407079646
7374960236.jpg,1,15,58,33,1,108,3.1666666666666696,0.7037947874229659,58.67633928571429
6814736135.jpg,0,38,62,11,0,111,2.7567567567567597,0.621087260978186,46.3050847457627
8240220210.jpg,1,41,66,5,0,113,2.6637168141592897,0.5764828622936949,45.23109243697479
2053452455.jpg,0,5,71,32,1,109,3.26605504587156,0.555147658616896,62.0647321428571
5170894682.jpg,0,15,59,28,0,102,3.1274509803921604,0.639795273992229,59.991150442477895
2088433684.jpg,2,75,27,0,0,104,2.2403846153846203,0.47244853436654205,33.8526785714286
3405525198.jpg,7,65,39,1,0,112,2.30357142857143,0.5978834396975781,34.2115384615385
416573735.jpg,6,51,49,4,0,110,2.46363636363636,0.659124700752914,39.2884615384615
3256967457.jpg,0,26,66,11,0,103,2.85436893203884,0.584233484589436,51.741150442477895
4562998069.jpg,0,1,28,72,0,101,3.7029702970297005,0.480511278857126,72.19444444444441
9257237144.jpg,1,12,75,21,0,109,3.0642201834862406,0.5817475167910551,55.725
3861673008.jpg,4,64,29,0,0,97,2.25773195876289,0.525958460722421,32.7184466019417
10733259996.jpg,0,4,69,27,0,100,3.23,0.509604719068583,62.319711538461505
4855511701.jpg,0,30,65,6,0,101,2.7623762376237595,0.550427376708048,48.625
6268918476.jpg,0,3,43,58,2,106,3.55660377358491,0.586842863355548,71.4196428571429
6256521905.jpg,0,2,46,55,1,104,3.52884615384615,0.5566322236560219,72.68160377358491
558820165.jpg,0,6,64,40,2,112,3.33928571428571,0.6085512470898571,63.9679487179487
239029957.jpg,0,3,29,61,10,103,3.75728155339806,0.663709412812857,74.27941176470591
1492755190.jpg,0,12,64,33,1,110,3.20909090909091,0.636726930732686,60.20588235294121
8647121069.jpg,0,2,47,63,0,112,3.54464285714286,0.535048921854206,68.9913793103448
3468424403.jpg,0,18,75,17,0,110,2.99090909090909,0.5665840754870329,54.345338983050794
6038701648.jpg,9,60,30,0,0,99,2.21212121212121,0.5937210104240239,32.3194444444444
8565941333.jpg,0,2,35,64,2,103,3.64077669902913,0.557557153177668,73.0401785714286
8720193519.jpg,8,43,51,7,0,109,2.52293577981651,0.727709881589845,38.7542372881356
4468449550.jpg,2,13,62,29,0,106,3.11320754716981,0.6806265281339251,58.5290178571429
5504474324.jpg,0,15,76,10,0,101,2.95049504950495,0.497518595104995,54.2430555555556
3102604471.jpg,0,4,77,25,0,106,3.19811320754717,0.48638239552952794,60.1483050847458
62339435.jpg,0,4,48,54,2,108,3.5,0.603726743906886,67.4159663865546
3864280906.jpg,0,1,37,69,2,109,3.6605504587156004,0.5309004141504859,74.0921052631579
7339049388.jpg,0,1,19,73,13,106,3.92452830188679,0.5806090924529119,80.4237288135593
187485230.jpg,1,38,47,13,0,99,2.7272727272727297,0.69719820942699,45.7163865546218
8210857374.jpg,0,1,54,50,0,105,3.46666666666667,0.5201084699491261,67.39285714285711
6494527059.jpg,0,29,71,2,0,102,2.73529411764706,0.48597091931565295,46.675
8826596290.jpg,8,62,33,2,0,105,2.27619047619048,0.627805060619293,33.1597222222222
3876523676.jpg,0,3,37,66,2,108,3.6203703703703702,0.575473678808797,72.2105263157895
6733542819.jpg,1,5,59,38,0,103,3.3009708737864103,0.6077110939033039,60.0758928571429
8909034593.jpg,0,0,23,73,10,106,3.8773584905660403,0.546901752971605,78.8156779661017
6066562802.jpg,0,3,45,56,1,105,3.52380952380952,0.5733712399088211,69.3228155339806
6789727386.jpg,0,2,55,50,0,107,3.4485981308411198,0.536122431451909,69.3130841121495
8872523602.jpg,0,2,57,45,0,104,3.4134615384615397,0.53263545017037,68.4513888888889
5396644364.jpg,0,1,47,79,0,127,3.61417322834646,0.504696106810793,73.798
319557469.jpg,0,9,70,27,0,106,3.16981132075472,0.560130904992541,59.344594594594604
362016009.jpg,0,31,64,8,0,103,2.77669902912621,0.5761950724100621,48.25
11338371864.jpg,0,1,55,46,0,102,3.44117647058824,0.5184426300267021,68.82451923076921
4005014529.jpg,0,21,63,21,0,105,3.0,0.6354889093022429,56.106796116504896
8272706512.jpg,0,7,67,35,1,110,3.2727272727272703,0.589029537881659,59.09375
9433458685.jpg,1,6,31,62,7,107,3.6355140186915897,0.7319207525471378,70.2584033613445
4932130784.jpg,1,2,59,47,0,109,3.39449541284404,0.5776444604286861,64.6625
5409793551.jpg,0,7,66,32,0,105,3.23809523809524,0.563706987508198,62.9150485436893
8413383096.jpg,4,29,61,4,0,98,2.66326530612245,0.624976330290277,46.22222222222221
5917296642.jpg,16,66,25,1,0,108,2.1018518518518503,0.640382695377221,27.5665137614679
107799222.jpg,0,1,28,70,3,102,3.73529411764706,0.525139690764791,73.2727272727273
2753606061.jpg,0,10,80,37,0,127,3.2125984251968505,0.5722403932059921,62.209677419354804
3931210821.jpg,0,12,69,24,0,105,3.11428571428571,0.5770329565692349,55.2567567567568
3846844854.jpg,0,2,51,46,1,100,3.46,0.5581354239923779,66.4602803738318
5446222117.jpg,0,0,39,61,5,105,3.67619047619048,0.563219421909541,72.26293103448279
8625160006.jpg,3,41,48,7,1,100,2.62,0.707535200966044,43.106132075471706
8125869229.jpg,0,3,78,49,0,130,3.35384615384615,0.5262348115842179,66.2204724409449
4364793888.jpg,0,0,44,60,5,109,3.6422018348623904,0.5696479708884631,72.73305084745759
4077667734.jpg,0,2,34,60,11,107,3.74766355140187,0.660095161005968,76.2019230769231
3158477442.jpg,0,23,61,12,0,96,2.8854166666666696,0.595947572167158,52.021844660194205
9053743376.jpg,0,2,48,52,0,102,3.4901960784313704,0.5403537169210639,68.1785714285714
8742280365.jpg,0,17,84,23,0,124,3.04838709677419,0.5681926661339561,57.9385245901639
8077634378.jpg,0,3,60,55,3,121,3.47933884297521,0.5930032820836519,68.44375
4548596684.jpg,1,15,66,23,0,105,3.0571428571428596,0.632889761766969,57.070796460177
2679224314.jpg,43,61,4,0,0,108,1.63888888888889,0.554646192409083,17.01875
6995068299.jpg,0,4,77,48,0,129,3.34108527131783,0.5375890047094489,65.8664122137405
7029108053.jpg,0,0,19,86,1,106,3.83018867924528,0.401703470668117,79.1747572815534
8175674967.jpg,0,4,43,56,6,109,3.58715596330275,0.655616887540276,69.9413043478261
6992326754.jpg,0,5,73,20,0,98,3.1530612244897998,0.48380026585756,57.4121621621622
9286580231.jpg,0,3,60,44,2,109,3.41284403669725,0.580724470498192,64.704347826087
7906332480.jpg,0,2,57,41,1,101,3.4059405940594103,0.550966747123312,65.2
6752719165.jpg,0,10,64,32,0,106,3.2075471698113196,0.597087871527506,59.2478448275862
3886483510.jpg,0,1,41,58,0,100,3.57,0.517472489875334,72.87019230769229
4456369143.jpg,0,10,60,39,1,110,3.28181818181818,0.637250662617026,62.385593220339004
6605703733.jpg,0,2,36,63,6,107,3.68224299065421,0.6080921423650091,71.3676470588235
6993355605.jpg,0,3,60,47,0,110,3.4,0.545204279533844,65.5064655172414
11477250346.jpg,0,0,22,78,3,103,3.81553398058252,0.459060695195325,77.0022123893805
8278414113.jpg,0,15,105,25,0,145,3.0689655172413794,0.522483019577791,58.31
3197293330.jpg,0,3,62,40,0,105,3.3523809523809502,0.536745040121693,65.878640776699
4389836139.jpg,4,49,44,5,0,102,2.4901960784313704,0.6561981413997969,37.5357142857143
7280808920.jpg,0,1,25,76,6,108,3.80555555555556,0.53753214784685,75.0402542372881
6072373526.jpg,0,0,50,54,0,104,3.51923076923077,0.502049570731066,69.85280373831779
3385580051.jpg,4,48,47,6,1,106,2.54716981132075,0.7055167032101619,39.4533898305085
7025630527.jpg,0,2,60,38,0,100,3.36,0.52261966393479,62.47345132743361
9650165015.jpg,1,27,106,22,0,156,2.95512820512821,0.583017165884048,54.9103773584906
5726241150.jpg,0,0,22,77,6,105,3.8476190476190495,0.495769649925795,76.03913043478259
8877114673.jpg,3,72,34,2,0,111,2.31531531531532,0.555664744934667,36.4679487179487
5217753146.jpg,0,6,67,36,0,109,3.2752293577981697,0.558960007067151,59.59615384615379
113701797.jpg,1,28,66,10,0,105,2.80952380952381,0.605983594840749,48.09375
7291000146.jpg,1,2,57,52,1,113,3.44247787610619,0.5966880780211651,66.23739495798321
290161904.jpg,0,4,43,58,2,107,3.5420560747663505,0.6031423035531421,68.925
372866056.jpg,0,41,58,4,0,103,2.64077669902913,0.557557153177668,44.520642201834896
3766742048.jpg,7,69,19,0,0,95,2.12631578947368,0.510362934339907,29.1285714285714
6639033203.jpg,0,0,44,57,1,102,3.57843137254902,0.515814735906503,72.90441176470591
2239600333.jpg,0,11,61,29,0,101,3.17821782178218,0.6065647468153821,58.525
326299244.jpg,3,42,53,5,0,103,2.58252427184466,0.634378989907827,42.4671052631579
1543929747.jpg,11,53,35,5,0,104,2.32692307692308,0.729972837535723,33.7203389830508
3121612010.jpg,0,10,83,14,0,107,3.03738317757009,0.47434629585734206,57.27678571428571
6332883956.jpg,36,66,1,0,0,103,1.6601941747572801,0.49613008371367107,16.9
10905088155.jpg,0,7,59,41,1,108,3.3333333333333304,0.6114178405157429,63.7139830508475
3653613515.jpg,0,6,53,43,0,102,3.36274509803922,0.593516382889227,62.4587155963303
5235352004.jpg,0,46,51,6,0,103,2.6116504854368903,0.5979213947409621,42.6880530973451
2855163439.jpg,0,24,94,10,0,128,2.890625,0.5056277769455491,52.125
3644585173.jpg,3,24,70,14,0,111,2.85585585585586,0.658467184891574,50.99358974358971
4940996206.jpg,0,0,54,52,0,106,3.4905660377358503,0.5022858798744929,69.0067567567568
7579253532.jpg,0,23,73,17,0,113,2.9469026548672597,0.595229667028405,52.42025862068971
9098295579.jpg,0,2,30,70,5,107,3.7289719626168196,0.5757700906782989,75.8340707964602
320987228.jpg,0,0,11,73,23,107,4.11214953271028,0.5550302185167579,83.4306722689076
10692667386.jpg,0,0,46,52,5,103,3.6019417475728197,0.5830919247012579,71.9033018867924
6658108283.jpg,18,67,15,5,0,105,2.06666666666667,0.7107237192666399,26.9695652173913
5565922078.jpg,0,4,63,59,0,126,3.43650793650794,0.558512764345192,68.8333333333333
5531191792.jpg,5,46,55,2,0,108,2.5,0.619013384421902,40.5377358490566
8236758432.jpg,0,4,38,68,3,113,3.61946902654867,0.602355259300589,70.9875
7006191446.jpg,0,16,71,19,0,106,3.02830188679245,0.576649553885552,53.57627118644071
7969516070.jpg,0,0,41,68,2,111,3.64864864864865,0.516080484361758,70.0320512820513
6367495079.jpg,1,12,71,26,0,110,3.10909090909091,0.610991892398866,57.5512820512821
6873503299.jpg,2,42,64,7,0,115,2.66086956521739,0.619662564113602,44.7179487179487
369605204.jpg,0,6,47,57,0,110,3.4636363636363594,0.600875091620359,65.14375
8382215237.jpg,0,0,14,85,9,108,3.9537037037037,0.461291548477137,77.2775423728814
6317292405.jpg,2,30,65,12,1,110,2.81818181818182,0.679743855991455,48.1428571428571
3983499964.jpg,0,7,55,45,1,108,3.3703703703703702,0.6204097619789201,67.1542056074766
7561935496.jpg,0,1,33,64,3,101,3.68316831683168,0.5464557268307639,73.1111111111111
2641860474.jpg,0,44,51,6,0,101,2.6237623762376203,0.5975196255942541,42.09722222222221
7405428626.jpg,1,38,68,5,0,112,2.6875,0.569988936197351,44.836864406779696
3971799391.jpg,0,16,59,28,0,103,3.1165048543689307,0.6462709149918779,58.825688073394495
3295438012.jpg,0,37,58,4,0,99,2.6666666666666696,0.553283335172488,43.1991150442478
4237536969.jpg,0,1,48,88,1,138,3.6449275362318794,0.509769156825734,75.42068965517241
4525681285.jpg,2,22,72,9,0,105,2.83809523809524,0.590368358344854,47.2297297297297
4886277173.jpg,12,69,22,0,0,103,2.09708737864078,0.5690474170737929,30.025
11124139926.jpg,1,29,66,9,0,105,2.79047619047619,0.599603043290984,47.214601769911496
7316816362.jpg,0,26,115,11,0,152,2.90131578947368,0.485005201324641,52.5625
9201324227.jpg,0,4,42,54,3,103,3.5436893203883497,0.622718565915461,67.95758928571429
9283273348.jpg,0,3,30,68,6,107,3.7196261682242997,0.611129367821924,72.01875
5323028515.jpg,0,30,69,12,0,111,2.83783783783784,0.596055832353443,50.29375
8529541053.jpg,0,9,79,18,0,106,3.08490566037736,0.4998652109424221,57.285046728972
4718226346.jpg,0,19,73,14,1,107,2.97196261682243,0.5901381981611911,51.11875
6860404399.jpg,1,50,54,3,0,108,2.5462962962963,0.570034582641014,41.5625
