image_name,c1,c2,c3,c4,c5,c_total,MOS,SD,MOS_zscore
4638196012.jpg,0,1,25,82,1,109,3.7614678899082596,0.46941813013968603,73.7898230088496
6389008737.jpg,1,2,43,56,2,104,3.5384615384615397,0.62197738108714,69.6462264150943
2971073872.jpg,0,26,73,5,0,104,2.79807692307692,0.509707848784743,49.8060747663551
5206995557.jpg,1,33,64,8,0,106,2.7452830188679203,0.602555206002175,47.2297297297297
7194253160.jpg,0,0,33,73,1,107,3.70093457943925,0.480073761451812,76.2162162162162
6228242896.jpg,1,28,70,10,0,109,2.81651376146789,0.595743196207382,49.5833333333333
7766392832.jpg,17,77,13,1,0,108,1.98148148148148,0.563392286788467,25.3849557522124
8460764072.jpg,1,51,49,0,0,101,2.47524752475248,0.521422274283341,38.875
8016925192.jpg,0,2,51,49,1,103,3.47572815533981,0.5573864114332939,64.71651785714289
4996581735.jpg,0,0,13,82,15,110,4.01818181818182,0.506504810048403,78.6470588235294
11175538013.jpg,2,0,36,64,6,108,3.6666666666666696,0.6697746866231371,73.6438053097345
10486107003.jpg,0,4,55,44,0,103,3.3883495145631097,0.564175777585734,67.9930555555556
5848411050.jpg,0,1,25,65,13,104,3.86538461538462,0.624075118513327,79.4121621621622
4806036650.jpg,46,43,11,3,0,103,1.7184466019417501,0.772283039247223,17.797297297297302
2515829883.jpg,0,1,34,68,2,105,3.67619047619048,0.527972138237027,73.0260869565217
8728473663.jpg,0,6,45,54,0,105,3.4571428571428595,0.604924843211176,66.8526785714286
8072726562.jpg,0,18,81,9,0,108,2.9166666666666696,0.495305060345378,53.105263157894704
8511620322.jpg,0,9,86,13,0,108,3.03703703703704,0.451910294752497,56.259433962264204
9234807959.jpg,0,24,76,5,0,105,2.81904761904762,0.495769649925795,47.0150862068966
11436390143.jpg,0,1,45,54,3,103,3.57281553398058,0.570550847480092,72.44811320754721
9470847928.jpg,0,0,10,92,9,111,3.99099099099099,0.415506164389137,82.3813559322034
8412460969.jpg,6,56,45,2,0,109,2.39449541284404,0.623881942533605,38.3421052631579
5217753146.jpg,0,6,67,36,0,109,3.2752293577981697,0.558960007067151,59.59615384615379
8088110789.jpg,0,0,19,70,11,100,3.92,0.5445784209511579,78.7967289719626
6845847924.jpg,1,40,60,3,0,104,2.625,0.560642834922123,42.676724137931
7033769199.jpg,0,21,74,13,0,108,2.92592592592593,0.558765389780802,54.1504424778761
7780172596.jpg,0,1,37,55,4,97,3.6391752577319596,0.580688653854005,73.8082524271845
5727760730.jpg,0,11,65,32,0,108,3.19444444444444,0.60308139177812,59.344594594594604
5830956184.jpg,0,5,57,50,0,112,3.40178571428571,0.5767229795225739,63.113636363636395
10296038236.jpg,1,52,52,3,1,109,2.55045871559633,0.615934077342428,40.6438053097345
7577281784.jpg,0,5,55,49,0,109,3.4036697247706402,0.5792598415066689,67.36184210526321
11062902804.jpg,0,3,39,61,4,107,3.61682242990654,0.608816665608245,69.9117647058823
8250498441.jpg,1,4,86,31,0,122,3.2049180327868902,0.529127218219362,60.8125
3734577194.jpg,0,3,53,44,1,101,3.4257425742574306,0.57177853498475,66.6108490566038
7519982836.jpg,0,3,38,65,0,106,3.58490566037736,0.5497692074784329,72.60679611650491
10017119924.jpg,0,3,58,50,0,111,3.42342342342342,0.548544347250886,66.22435897435899
6167489115.jpg,0,1,51,50,0,102,3.48039215686275,0.521429720673115,68.9712389380531
3680743288.jpg,3,68,34,1,0,106,2.31132075471698,0.540955196581007,34.6292372881356
706409343.jpg,0,2,30,66,3,101,3.6930693069306897,0.561116284871964,72.088785046729
8771756230.jpg,25,68,9,0,0,102,1.8431372549019598,0.55837632434446,22.1725663716814
3609983548.jpg,0,6,64,36,0,106,3.28301886792453,0.564922531244132,62.614864864864906
10538085833.jpg,1,36,96,19,0,152,2.875,0.6123724356957939,52.6710526315789
6905924906.jpg,0,2,67,33,1,103,3.3203883495145603,0.5279184472262349,65.3194444444444
8320017511.jpg,0,0,23,73,10,106,3.8773584905660403,0.546901752971605,77.0280172413793
5782924074.jpg,0,1,32,71,6,110,3.7454545454545496,0.565626447164065,74.6906779661017
357452255.jpg,12,75,17,0,0,104,2.04807692307692,0.5284123076168139,26.3340707964602
8113245382.jpg,0,1,8,90,11,110,4.00909090909091,0.45926655819494394,79.03125
9512191283.jpg,0,1,21,81,4,107,3.8224299065420597,0.491687201381957,79.375
7470410498.jpg,0,12,62,27,2,103,3.18446601941748,0.653010716897525,57.873893805309706
4512123861.jpg,0,2,51,79,0,132,3.5833333333333304,0.524828822208599,74.24236641221371
434815119.jpg,19,77,9,0,0,105,1.9047619047619,0.5099737837117321,22.9521739130435
3364722083.jpg,1,31,63,7,0,102,2.74509803921569,0.5917966353570121,44.5334821428571
10875461386.jpg,0,16,72,19,0,107,3.02803738317757,0.573929584880092,55.3888888888889
11433593823.jpg,0,4,68,32,2,106,3.30188679245283,0.571877631278959,62.94866071428571
2943372707.jpg,0,2,57,45,2,106,3.44339622641509,0.570383140725355,64.2033898305085
5921674068.jpg,0,1,70,33,1,105,3.32380952380952,0.5094347941825429,62.73275862068971
3597613662.jpg,0,0,46,52,2,100,3.56,0.53785958138991,69.6490825688073
7418763178.jpg,0,16,77,14,0,107,2.98130841121495,0.5316636121063939,55.0571428571429
3105942236.jpg,0,0,76,31,0,107,3.2897196261682202,0.45576694214760205,62.6239130434783
4358436337.jpg,0,5,48,53,2,108,3.48148148148148,0.61873373074401,64.9201680672269
4953733701.jpg,0,0,12,73,21,106,4.08490566037736,0.55408310410386,82.31144067796609
8152535252.jpg,35,62,7,0,0,104,1.7307692307692302,0.578427215227558,17.802752293578
8178540063.jpg,1,34,60,7,0,102,2.7156862745098,0.603249467802339,47.1852678571429
2621420457.jpg,5,29,59,13,0,106,2.7547169811320797,0.7278320156100508,45.34375
7870300862.jpg,1,29,68,8,0,106,2.78301886792453,0.5856167604473089,48.542372881355895
3918838221.jpg,12,61,34,3,0,110,2.2545454545454504,0.6831707462685519,34.634615384615394
3886483510.jpg,0,1,41,58,0,100,3.57,0.517472489875334,72.87019230769229
9605307671.jpg,0,3,49,54,1,107,3.4953271028037407,0.5725453228446971,68.62053571428571
3755358004.jpg,0,4,41,53,7,105,3.6,0.673681047563425,69.304054054054
452715885.jpg,0,10,70,21,1,102,3.1274509803921604,0.574569466497057,57.1987179487179
6088929536.jpg,0,1,35,88,4,128,3.7421875,0.521144919920606,78.1732283464567
10110458216.jpg,0,4,56,39,1,100,3.37,0.580055727033745,64.7293577981651
10154367094.jpg,0,2,46,68,1,117,3.58119658119658,0.545187665242931,74.11206896551721
9058722713.jpg,0,9,76,21,1,107,3.1308411214953304,0.5508845742459361,55.3940677966102
5359786621.jpg,0,3,39,55,2,99,3.5656565656565697,0.59180830048486,71.5919811320755
4333231936.jpg,4,68,30,1,0,103,2.2718446601941698,0.54582505919096,33.7027027027027
9587630414.jpg,0,0,24,77,6,107,3.83177570093458,0.504432827557042,75.31875
4739558783.jpg,0,7,55,40,0,102,3.32352941176471,0.5996990120610319,64.3028846153846
3370673214.jpg,0,4,59,41,0,104,3.35576923076923,0.555960975629318,63.3581081081081
5602088551.jpg,0,2,57,50,2,111,3.46846846846847,0.569207101147486,67.2115384615385
6965747606.jpg,0,1,11,89,4,105,3.9142857142857097,0.41865824400664203,79.4864864864865
3600948934.jpg,1,41,60,2,0,104,2.60576923076923,0.547159819941693,42.6183035714286
8930797229.jpg,0,0,13,85,3,101,3.9009900990099,0.387426134767636,81.1
5370538873.jpg,0,23,61,16,0,100,2.93,0.6236905474591539,50.13815789473679
5633412794.jpg,0,3,37,57,4,101,3.6138613861386095,0.6159593660251129,72.025
8693359675.jpg,0,14,81,12,0,107,2.98130841121495,0.494904382059216,52.8571428571429
5354741393.jpg,0,3,77,22,0,102,3.1862745098039196,0.46095879751576796,59.28472222222221
6424074571.jpg,13,81,16,1,0,111,2.04504504504505,0.545850252315136,25.8217391304348
3158018696.jpg,3,69,34,0,0,106,2.2924528301886804,0.515788460368257,34.5546218487395
3686287517.jpg,3,23,68,7,0,101,2.7821782178217798,0.6099829570740419,46.709459459459495
10597114264.jpg,0,0,38,65,2,105,3.6571428571428597,0.515687954032345,72.8928571428571
4617763829.jpg,0,1,56,50,1,108,3.47222222222222,0.53753214784685,68.0487288135593
9521784071.jpg,0,10,87,35,0,132,3.18939393939394,0.554407403285662,62.125
10262588616.jpg,1,2,68,29,0,100,3.25,0.538891492235719,61.448598130841106
2619769686.jpg,0,0,36,67,2,105,3.67619047619048,0.5094347941825429,72.0217391304348
8653060124.jpg,0,27,65,12,0,104,2.85576923076923,0.59802700252003,51.3102678571429
5745624995.jpg,1,10,79,15,0,105,3.0285714285714302,0.527277894493955,55.782894736842096
5529298204.jpg,0,5,53,52,2,112,3.45535714285714,0.613487928868563,66.65625
11541375264.jpg,0,19,82,7,0,108,2.88888888888889,0.48013497583031395,50.3513513513514
7878410170.jpg,1,41,62,1,0,105,2.6,0.529876618439831,41.8913043478261
9373483438.jpg,0,3,52,48,0,103,3.43689320388349,0.554304066633732,68.8165137614679
2844802224.jpg,2,21,55,27,0,105,3.0190476190476203,0.733549751615552,52.5067567567568
4521235979.jpg,8,36,53,9,0,106,2.5943396226415096,0.7531306329081421,41.5133928571429
3256967457.jpg,0,26,66,11,0,103,2.85436893203884,0.584233484589436,51.741150442477895
6851326367.jpg,4,40,56,8,0,108,2.6296296296296298,0.677993088385809,43.8445378151261
2601194994.jpg,0,18,76,11,0,105,2.93333333333333,0.523792873528243,51.0689655172414
9369983914.jpg,0,1,44,64,1,110,3.59090909090909,0.529764610103801,70.4551282051282
5454031554.jpg,0,0,21,76,4,101,3.8316831683168298,0.47051688451516904,75.63194444444441
160981911.jpg,0,6,50,48,1,105,3.4190476190476202,0.616768133420437,64.25
8129021372.jpg,0,22,63,11,0,96,2.8854166666666696,0.578014599463528,50.024038461538495
6061284714.jpg,0,1,38,62,3,104,3.64423076923077,0.555960975629318,74.5291262135922
4972615412.jpg,6,59,40,3,0,108,2.3703703703703702,0.6352950980007529,36.4308035714286
276590560.jpg,3,49,47,4,0,103,2.50485436893204,0.6242452133791689,40.1689189189189
5765859594.jpg,0,0,29,75,1,105,3.7333333333333303,0.46547466812563104,74.1021739130435
4619633197.jpg,0,0,22,72,11,105,3.8952380952381005,0.5533779054381429,77.4054054054054
2910782740.jpg,0,10,72,27,0,109,3.1559633027522898,0.563952846837089,56.115546218487395
3822506826.jpg,2,59,46,2,0,109,2.44036697247706,0.5681547888421501,38.506302521008394
4891468275.jpg,0,1,21,68,16,106,3.93396226415094,0.6213482717067139,77.70270270270271
5131861392.jpg,0,4,59,44,0,107,3.37383177570093,0.558356153431767,64.525
5235142622.jpg,0,8,74,18,0,100,3.1,0.502518907629606,55.0995575221239
5353881693.jpg,0,17,73,17,0,107,3.0,0.566352113954854,55.65625
69754716.jpg,0,8,46,41,6,101,3.4455445544554504,0.7276709080999799,65.2272727272727
7689540594.jpg,0,1,16,80,1,98,3.8265306122448997,0.43138497180429297,80.5364077669903
94886803.jpg,1,2,36,56,4,99,3.60606060606061,0.651813511237902,70.50625
8132835141.jpg,0,0,3,79,20,102,4.16666666666667,0.44684445503631304,83.7270642201835
10319186405.jpg,0,18,57,26,1,102,3.09803921568627,0.682305409412992,55.5540540540541
7107776883.jpg,2,14,68,21,1,106,3.04716981132075,0.667362619666088,54.5210084033613
8863356627.jpg,0,2,66,28,0,96,3.2708333333333304,0.49159604012508795,62.081730769230795
4976142964.jpg,0,17,68,13,0,98,2.9591836734693904,0.554612660358259,52.655405405405396
4591311320.jpg,0,6,69,70,1,146,3.4520547945205498,0.588184720935839,70.0196078431373
277244271.jpg,0,27,61,9,0,97,2.8144329896907205,0.583271965353222,49.0582524271845
1979184408.jpg,0,19,71,13,0,103,2.9417475728155296,0.557044770940619,53.52008928571429
6907897085.jpg,0,2,36,55,4,97,3.6288659793814397,0.600686892039473,73.42548076923079
4196316000.jpg,5,74,29,0,0,108,2.22222222222222,0.5176029101402639,31.73125
7466229858.jpg,0,6,52,48,0,106,3.3962264150943398,0.5964856647464201,66.70535714285711
5483567910.jpg,0,2,46,59,0,107,3.53271028037383,0.537600486602462,71.640625
6948272719.jpg,1,52,46,2,0,101,2.4851485148514905,0.5588177052695921,40.3577981651376
4539567531.jpg,0,25,70,8,0,103,2.83495145631068,0.544078414522961,48.6584821428571
3367803108.jpg,0,2,61,36,0,99,3.34343434343434,0.5182705967557429,66.9221698113208
3086003946.jpg,0,29,75,4,0,108,2.76851851851852,0.5043081961094871,48.3611111111111
4868895324.jpg,0,3,30,65,3,101,3.67326732673267,0.5849600138657189,72.475
8050471028.jpg,0,1,19,79,7,106,3.8679245283018897,0.5177878164086169,75.8189655172414
3860848792.jpg,3,50,69,3,1,126,2.5952380952381,0.621978410282176,43.658536585365894
8560160557.jpg,0,15,65,28,0,108,3.1203703703703702,0.6222899013778629,57.44375
4441689311.jpg,0,7,67,39,0,113,3.28318584070796,0.5742856828373921,60.8304347826087
6366516291.jpg,0,8,58,36,0,102,3.2745098039215694,0.599618075558597,62.7971698113208
7178723916.jpg,0,31,66,12,0,109,2.8256880733945002,0.6062030691609389,50.2105263157895
8551620615.jpg,0,1,41,60,3,105,3.6190476190476204,0.5612649240940639,70.9040178571429
9301174145.jpg,0,2,56,43,0,101,3.4059405940594103,0.53250761162226,65.2
10283619534.jpg,0,2,30,65,3,100,3.69,0.563090318750649,77.97405660377359
5426014939.jpg,2,22,57,18,1,100,2.94,0.7222299921881958,50.7291666666667
3455219027.jpg,4,71,27,0,0,102,2.22549019607843,0.505550630992575,30.7
6391919133.jpg,0,3,42,52,1,98,3.52040816326531,0.5784727820047401,64.44469026548671
3952840501.jpg,0,1,42,82,3,128,3.6796875,0.531430897871584,76.0
8589152246.jpg,0,0,19,84,7,110,3.89090909090909,0.475943380825345,77.0677966101695
6110951544.jpg,0,3,14,70,13,100,3.93,0.6236905474591539,77.0022123893805
4943600012.jpg,0,6,48,45,4,103,3.4563106796116503,0.668282830654486,69.37980769230771
6068598546.jpg,0,4,57,42,0,103,3.3689320388349504,0.5599420709207149,62.685779816513794
6123909061.jpg,0,3,43,55,1,102,3.5294117647058796,0.575160457214671,71.2867647058823
6408799339.jpg,0,3,43,57,1,104,3.5384615384615397,0.573239422405291,67.489406779661
6976768402.jpg,0,10,74,23,1,108,3.13888888888889,0.571247746200316,55.9026548672566
2905606337.jpg,0,7,68,26,0,101,3.18811881188119,0.542454998817943,61.91741071428571
7810074740.jpg,0,1,26,62,12,101,3.8415841584158397,0.6282145058389971,75.32173913043479
10071864114.jpg,0,1,31,76,4,112,3.7410714285714306,0.532638100593026,71.9090909090909
6324713970.jpg,0,0,25,81,7,113,3.84070796460177,0.510013509649778,77.6071428571429
4555936051.jpg,0,0,31,73,4,108,3.75,0.5138274920523279,74.6953781512605
7048841203.jpg,0,1,28,64,7,100,3.77,0.5835281060112281,74.24766355140191
7983388187.jpg,0,0,21,86,4,111,3.8468468468468497,0.451224560062508,74.8340336134454
5129204001.jpg,0,15,69,15,0,99,3.0,0.553283335172488,54.965596330275204
7715219180.jpg,1,29,62,9,0,101,2.7821782178217798,0.6099829570740419,49.378640776699
7024265149.jpg,1,44,55,5,0,105,2.60952380952381,0.596387169276516,43.20758928571429
4885928195.jpg,0,13,83,9,0,105,2.96190476190476,0.458337495818594,52.2217391304348
7678821440.jpg,0,3,37,50,7,97,3.6288659793814397,0.666451855426463,73.3088235294118
5138115166.jpg,3,14,48,34,2,101,3.17821782178218,0.804935271981051,58.364485981308405
6218336714.jpg,0,0,20,88,4,112,3.85714285714286,0.44229424100274706,75.1794871794872
9530920367.jpg,0,3,43,54,1,101,3.5247524752475203,0.576091301894771,67.9930555555556
9052518863.jpg,0,20,72,16,0,108,2.96296296296296,0.578847161173496,52.975
7052971473.jpg,0,1,39,64,2,106,3.6320754716981103,0.5402904280391501,72.0089285714286
6443396365.jpg,1,13,64,26,2,106,3.14150943396226,0.682274616478662,56.0233050847458
7684026832.jpg,1,16,81,15,0,113,2.97345132743363,0.5583805824363629,53.7584033613445
4591255467.jpg,1,3,76,29,0,109,3.22018348623853,0.5332951056636189,60.2101769911504
11260385706.jpg,0,1,39,61,2,103,3.62135922330097,0.544428191746183,72.7115384615385
8167676296.jpg,5,39,55,5,0,104,2.57692307692308,0.663797660308635,43.5758928571429
9653701546.jpg,0,13,80,17,0,110,3.0363636363636406,0.523349703761283,54.28125
7557808298.jpg,0,0,29,72,1,102,3.7254901960784306,0.470029759856178,75.7610619469027
7388185182.jpg,0,2,52,46,1,101,3.45544554455446,0.557220826517594,68.05963302752289
5727031782.jpg,0,5,49,51,0,105,3.43809523809524,0.587101903155359,67.9611650485437
4901671249.jpg,1,32,66,6,0,105,2.7333333333333303,0.5762389105668599,47.43571428571429
255857546.jpg,0,2,25,66,9,102,3.8039215686274503,0.614014797871709,75.1806722689076
6081414146.jpg,0,12,76,19,0,107,3.0654205607476603,0.536779847310727,58.59134615384621
8582877561.jpg,0,0,57,39,3,99,3.45454545454545,0.558290526239082,70.14285714285711
6576807711.jpg,0,0,23,74,6,103,3.83495145631068,0.506759938112031,76.7565217391304
818793256.jpg,1,11,66,29,1,108,3.1666666666666696,0.6485065517506751,58.61134453781511
