image_name,c1,c2,c3,c4,c5,c_total,MOS,SD,MOS_zscore
2202105982.jpg,2,61,43,1,0,107,2.4018691588784997,0.547029940957534,37.2410714285714
141087919.jpg,0,1,11,76,11,99,3.97979797979798,0.514678381440689,79.5483193277311
6657359355.jpg,2,41,65,2,0,110,2.6090909090909102,0.560069696604103,43.491150442477895
6978488118.jpg,0,2,22,83,6,113,3.82300884955752,0.53835212347455,74.3333333333333
8232481457.jpg,2,35,66,3,0,106,2.66037735849057,0.567144769505739,45.27008928571429
6261187277.jpg,0,24,63,13,1,101,2.91089108910891,0.634019083324628,50.725
3308768118.jpg,0,2,30,67,7,106,3.7452830188679203,0.602555206002175,72.87288135593221
7392719524.jpg,0,0,32,67,6,105,3.7523809523809506,0.5508900557097149,76.11428571428571
7038768335.jpg,0,7,54,42,1,104,3.35576923076923,0.6219023310258011,65.9785714285714
2361724609.jpg,3,54,42,11,0,110,2.5545454545454502,0.7114575249735821,40.66875
8288373596.jpg,0,0,15,80,7,102,3.92156862745098,0.46001021318416496,83.6617647058823
6033104227.jpg,0,1,26,72,6,105,3.79047619047619,0.549391938265845,74.3738938053097
6252913864.jpg,2,35,52,15,0,104,2.76923076923077,0.7136773254554929,48.2760869565217
3649082846.jpg,1,14,76,13,1,105,2.99047619047619,0.58004041794248,53.25
5021524796.jpg,0,2,56,45,1,104,3.43269230769231,0.5532678397164671,66.7079646017699
5353881693.jpg,0,17,73,17,0,107,3.0,0.566352113954854,55.65625
8449030791.jpg,0,5,63,37,1,106,3.3207547169811296,0.578127845662116,63.25
2990600386.jpg,1,22,66,18,0,107,2.9439252336448596,0.641810171502485,54.22345132743361
10246311914.jpg,0,0,25,73,9,107,3.8504672897196297,0.546062031132427,75.45798319327729
8600322713.jpg,0,2,35,64,2,103,3.64077669902913,0.557557153177668,73.6634615384615
7189264298.jpg,0,0,20,72,13,105,3.93333333333333,0.559303596287842,79.82563025210081
8127846229.jpg,1,37,52,13,0,103,2.7475728155339803,0.681958635424635,46.1540178571429
9183486925.jpg,14,71,23,0,0,108,2.0833333333333304,0.5820524432806479,27.5592105263158
5068225832.jpg,0,16,111,10,0,137,2.95620437956204,0.435022195828019,54.50367647058821
1527228794.jpg,19,95,18,0,0,132,1.9924242424242402,0.531399019458167,25.3125
7467164130.jpg,3,17,37,46,0,103,3.22330097087379,0.827612190545925,62.0966981132075
3674117315.jpg,0,3,76,27,0,106,3.22641509433962,0.483696458691754,61.5723684210526
8620919369.jpg,1,63,74,2,0,140,2.55,0.5407828059077581,42.0732142857143
6905163828.jpg,0,1,44,61,1,107,3.57943925233645,0.532657686415534,72.59821428571429
3461062752.jpg,3,35,64,6,0,108,2.67592592592593,0.623956380330556,44.5540540540541
8108912190.jpg,0,2,51,54,4,111,3.5405405405405403,0.5997542494265129,67.2796610169491
6233367790.jpg,1,6,71,27,0,105,3.18095238095238,0.5680762472684661,60.64220183486239
9530920367.jpg,0,3,43,54,1,101,3.5247524752475203,0.576091301894771,67.9930555555556
4966132108.jpg,0,20,63,22,0,105,3.0190476190476203,0.6352006403333149,56.6262376237624
5897145842.jpg,8,87,13,0,0,108,2.0462962962963,0.44056589054463596,28.4067796610169
1777841357.jpg,1,13,71,17,1,103,3.03883495145631,0.609119101929209,55.798165137614696
4042245241.jpg,6,49,50,8,0,113,2.5309734513274305,0.708000157134983,40.6987179487179
5318152871.jpg,0,27,64,8,0,99,2.80808080808081,0.565627115880903,50.024038461538495
341491962.jpg,1,7,76,19,1,104,3.11538461538462,0.562720374224038,58.1810344827586
5222301193.jpg,7,72,29,3,0,111,2.25225225225225,0.61004423786638,33.0375
3662558151.jpg,2,32,61,5,0,100,2.69,0.59789191955967,45.807339449541296
9684211981.jpg,0,0,17,88,5,110,3.89090909090909,0.43568894184387696,75.7352941176471
358360301.jpg,0,2,59,45,1,107,3.42056074766355,0.5500837531011529,66.853982300885
5666081630.jpg,0,3,45,58,4,110,3.57272727272727,0.6126958164289671,68.7522123893805
5725492383.jpg,0,4,80,42,1,127,3.3149606299212597,0.544828317236808,63.8064516129032
5663852709.jpg,0,17,77,10,1,105,2.9523809523809503,0.543863535997354,51.3608695652174
5879706162.jpg,0,0,42,60,4,106,3.64150943396226,0.555297933679073,71.22899159663869
246188030.jpg,71,31,3,0,0,105,1.3523809523809498,0.536745040121693,10.35
8215066958.jpg,0,3,65,35,0,103,3.31067961165049,0.524481559398295,62.9115044247788
47095522.jpg,0,6,46,51,4,107,3.4953271028037407,0.664090124818273,67.4194915254237
2866097268.jpg,2,32,62,7,0,103,2.71844660194175,0.6170371287038771,46.0193965517241
3091624267.jpg,90,22,1,0,0,113,1.21238938053097,0.432007924729486,4.94871794871795
7731352704.jpg,0,0,16,88,6,110,3.90909090909091,0.439880186886929,76.00625
7344897910.jpg,1,31,54,20,0,106,2.8773584905660403,0.713179736761515,49.7176724137931
7841765362.jpg,1,1,68,64,0,134,3.45522388059702,0.5567855061660251,70.1635338345865
347162205.jpg,6,95,34,0,0,135,2.20740740740741,0.505142159631581,31.542553191489397
7238585598.jpg,0,1,59,43,1,104,3.42307692307692,0.534123139365797,66.4889380530973
5827032065.jpg,0,46,85,1,0,132,2.65909090909091,0.49160192197317204,46.375
5807238153.jpg,0,8,75,24,0,107,3.1495327102803703,0.528503374933567,59.9952830188679
3739339628.jpg,2,20,60,25,2,109,3.0458715596330297,0.750127410176745,55.276315789473706
11060185873.jpg,1,2,60,48,0,111,3.3963963963964,0.576498510276074,63.014830508474596
6340836746.jpg,8,70,30,2,0,110,2.2363636363636403,0.604680106910321,31.3986486486486
2841048687.jpg,0,11,84,12,1,108,3.02777777777778,0.501555213709073,55.6944444444444
7466614786.jpg,0,0,32,70,5,107,3.74766355140187,0.533649908982546,77.2
5012894248.jpg,0,3,60,41,1,105,3.3809523809523796,0.5612649240940639,65.9239130434783
469890496.jpg,1,13,63,26,1,104,3.125,0.663727339035032,56.722457627118594
8191059336.jpg,0,1,47,74,1,123,3.6097560975609797,0.5221981650968789,73.3409090909091
7525406860.jpg,1,11,53,37,2,104,3.26923076923077,0.7136773254554929,59.5190677966102
8351568109.jpg,0,3,75,25,1,104,3.23076923076923,0.506861066174239,61.404347826087
9264744599.jpg,0,10,57,33,1,101,3.24752475247525,0.6388417737446321,64.1526548672566
6657341905.jpg,0,16,81,4,0,101,2.8811881188118798,0.430978623898478,50.0416666666667
8239827069.jpg,0,15,66,26,0,107,3.1028037383177596,0.6132896056213989,58.2
8343579007.jpg,0,6,64,37,0,107,3.2897196261682202,0.566507769341593,61.404347826087
269509962.jpg,0,6,72,24,0,102,3.17647058823529,0.5153440589803899,58.67633928571429
8333619480.jpg,2,24,58,20,0,104,2.92307692307692,0.706314208419796,52.4369565217391
4987318624.jpg,2,44,56,5,0,107,2.5981308411215003,0.612138427495947,44.5
6202637984.jpg,0,0,30,77,0,107,3.7196261682242997,0.451295671882312,77.05
9589470493.jpg,1,8,69,24,0,102,3.13725490196078,0.580870219248152,57.27678571428571
9526511129.jpg,1,4,42,50,4,101,3.5148514851485095,0.6872242921512399,66.484375
5129204001.jpg,0,15,69,15,0,99,3.0,0.553283335172488,54.965596330275204
7233783308.jpg,0,9,51,46,1,107,3.3644859813084103,0.65000033910711,64.3655462184874
8114138182.jpg,0,0,27,73,7,107,3.81308411214953,0.534310367043445,78.9344660194175
2181528959.jpg,0,1,36,64,3,104,3.6634615384615397,0.5505615301729211,71.1949152542373
5887175840.jpg,10,57,37,1,0,105,2.27619047619048,0.642938537785661,34.445945945945894
6366516291.jpg,0,8,58,36,0,102,3.2745098039215694,0.599618075558597,62.7971698113208
8200520446.jpg,0,18,83,6,0,107,2.88785046728972,0.462297437614845,51.475
4054594935.jpg,0,1,34,69,0,104,3.65384615384615,0.497941993136503,71.31081081081079
4804146646.jpg,0,2,20,74,4,100,3.8,0.53181602347831,76.0981308411215
6283627097.jpg,0,15,72,21,0,108,3.05555555555556,0.577350269189626,57.8247663551402
11245781693.jpg,0,2,46,52,1,101,3.5148514851485095,0.5588177052695921,67.515625
139999071.jpg,21,68,14,2,0,105,1.9714285714285702,0.642368556700406,25.68125
3892086124.jpg,0,15,83,40,1,139,3.19424460431655,0.62412486954026,61.292808219178106
7662529090.jpg,0,7,66,36,0,109,3.26605504587156,0.571583275985521,61.15625
10586872235.jpg,2,43,60,1,0,106,2.56603773584906,0.552377854190896,41.6388888888889
5854130158.jpg,0,12,66,23,2,103,3.14563106796116,0.632575919496846,60.125
5053500577.jpg,0,3,57,43,1,104,3.40384615384615,0.566358334015961,65.15848214285711
4669754441.jpg,0,0,26,75,3,104,3.77884615384615,0.48183973424742205,73.6717391304348
9625551668.jpg,0,38,55,12,0,105,2.7523809523809506,0.647197395594628,46.942660550458704
4304984630.jpg,0,5,57,41,2,105,3.3809523809523796,0.610500305250229,63.7995689655172
8704001812.jpg,0,0,38,65,2,105,3.6571428571428597,0.515687954032345,72.6673913043478
3675002443.jpg,1,39,59,9,0,108,2.7037037037037,0.630372375623148,46.2710084033613
6850513360.jpg,0,0,37,105,2,144,3.75694444444444,0.461777165674258,78.8913793103448
8353492181.jpg,9,78,22,0,0,109,2.11926605504587,0.52218860368506,29.944915254237298
326195053.jpg,0,31,60,17,0,108,2.8703703703703702,0.656991053760519,50.9194915254237
8698328366.jpg,0,2,42,59,2,105,3.5809523809523798,0.5680762472684661,68.594537815126
120983206.jpg,0,8,53,43,2,106,3.3679245283018897,0.652109714667755,63.0125
10678350303.jpg,0,4,53,52,5,114,3.5087719298245603,0.641425597463337,66.7866379310345
5527632049.jpg,0,4,52,71,2,129,3.5503875968992205,0.585785267691977,70.7027559055118
2280116666.jpg,7,61,30,3,0,101,2.28712871287129,0.637755966861406,34.071120689655196
6258118545.jpg,2,66,35,2,0,105,2.3523809523809502,0.5543699192109971,36.582608695652205
4578965343.jpg,2,68,42,0,0,112,2.35714285714286,0.51739372599237,36.3771186440678
28173586.jpg,0,5,55,42,1,103,3.37864077669903,0.596008041371744,63.5862068965517
4512123861.jpg,0,2,51,79,0,132,3.5833333333333304,0.524828822208599,74.24236641221371
7358753494.jpg,1,21,66,14,0,102,2.91176470588235,0.6150415131520861,54.1504424778761
5038604558.jpg,0,0,16,77,12,105,3.96190476190476,0.517460692000434,78.222972972973
4198235482.jpg,2,51,44,3,0,100,2.48,0.594248528085104,39.242990654205606
4162089194.jpg,0,22,63,18,0,103,2.96116504854369,0.625007138737072,52.8798076923077
5666479112.jpg,0,1,63,46,0,110,3.40909090909091,0.512154193837384,65.6858407079646
5272496469.jpg,15,51,37,5,0,108,2.2962962962963,0.7643855177848672,34.9491150442478
1466864952.jpg,1,32,94,2,0,129,2.75193798449612,0.484623045390983,47.3169291338583
10827568885.jpg,0,1,25,74,9,109,3.8348623853211006,0.569498828859231,77.4872881355932
9823089054.jpg,6,66,33,0,0,105,2.25714285714286,0.555195243352965,32.6369565217391
6163563949.jpg,0,2,39,57,1,99,3.5757575757575797,0.5549574186810781,72.025
7998024612.jpg,0,6,57,34,1,98,3.3061224489795897,0.5991086724013579,62.7635135135135
8512455050.jpg,0,9,69,25,0,103,3.15533980582524,0.55584737560646,57.12946428571429
8395743743.jpg,0,4,38,53,13,108,3.69444444444444,0.729336317602829,71.09033613445379
539524376.jpg,4,57,35,5,0,101,2.4059405940594103,0.650818220731137,38.0864485981308
5971260303.jpg,0,6,69,24,0,99,3.18181818181818,0.522232967867094,60.4
6884968602.jpg,3,69,37,1,0,110,2.32727272727273,0.5436723735008889,36.237288135593204
7179426262.jpg,0,2,57,42,0,101,3.3960396039603995,0.530645039942749,65.5486111111111
7974813040.jpg,0,1,53,88,0,142,3.6126760563380294,0.503161516153142,74.48936170212771
7006133071.jpg,0,2,49,52,3,106,3.52830188679245,0.5889061234883879,70.59405940594058
4463467980.jpg,0,0,19,63,26,108,4.06481481481481,0.645229049356591,80.81875
271262860.jpg,1,6,75,31,0,113,3.20353982300885,0.569449797664976,58.8910256410256
8197822329.jpg,2,62,37,2,0,103,2.37864077669903,0.5621475776922579,37.135
3662997757.jpg,0,3,33,79,0,115,3.66086956521739,0.52793800343327,76.0530973451327
5310130081.jpg,0,1,33,68,1,103,3.66990291262136,0.5123637937523461,74.734375
4572287798.jpg,1,20,69,11,1,102,2.91176470588235,0.6150415131520861,50.3565217391304
3427902428.jpg,0,0,35,66,8,109,3.7522935779816495,0.5798461370428891,71.2983193277311
5578143578.jpg,0,1,55,84,2,142,3.6126760563380294,0.530603718102097,72.4438775510204
8892359151.jpg,1,14,72,19,0,106,3.02830188679245,0.5929353481148051,55.18243243243239
3385696346.jpg,0,8,59,31,2,100,3.27,0.633333333333333,58.457964601769895
5230942989.jpg,0,4,68,31,0,103,3.2621359223301,0.523209646590323,59.864864864864906
6228242896.jpg,1,28,70,10,0,109,2.81651376146789,0.595743196207382,49.5833333333333
7001822108.jpg,0,0,35,62,7,104,3.73076923076923,0.578427215227558,75.1026785714286
6106890458.jpg,0,8,71,28,0,107,3.18691588785047,0.551684232925323,58.95625
7106381255.jpg,73,29,0,0,0,102,1.2843137254902,0.45331454732850396,6.61853448275862
5671199285.jpg,8,58,36,3,0,105,2.32380952380952,0.657723903017621,34.7432432432432
8086991348.jpg,0,2,32,68,4,106,3.69811320754717,0.571877631278959,72.69469026548671
3295126634.jpg,5,47,49,0,0,101,2.43564356435644,0.590183727057235,37.70871559633029
242395156.jpg,56,40,5,0,0,101,1.4950495049505002,0.5936962586413629,13.409090909090901
8299135149.jpg,0,8,47,46,7,108,3.48148148148148,0.7296328801806942,65.4875
5473035889.jpg,0,2,34,71,4,111,3.6936936936936897,0.568775283838287,73.1346153846154
6131302144.jpg,0,0,31,75,3,109,3.74311926605505,0.498212912331938,73.875
8005792260.jpg,0,2,39,58,0,99,3.5656565656565697,0.5375988976242979,70.225
10022757465.jpg,0,3,32,66,4,105,3.67619047619048,0.596387169276516,71.0154867256637
4845527109.jpg,1,1,29,75,8,114,3.7719298245613997,0.624501042876592,73.31304347826091
5300926101.jpg,0,8,60,29,1,98,3.23469387755102,0.605831122196543,59.56756756756761
8581043227.jpg,0,2,28,70,4,104,3.73076923076923,0.561391634768236,73.0978260869565
6832446699.jpg,0,30,88,8,0,126,2.82539682539683,0.522752179593583,51.5060975609756
5496213154.jpg,0,1,28,67,3,99,3.7272727272727297,0.5310402155911921,73.47663551401871
8392513010.jpg,39,58,10,1,0,108,1.75,0.657451892273652,19.1061946902655
5202282320.jpg,0,1,22,71,6,100,3.82,0.538985204347068,76.8421052631579
9506730000.jpg,4,29,56,16,0,105,2.8,0.7390222230446429,48.2702702702703
3467784087.jpg,0,0,54,52,0,106,3.4905660377358503,0.5022858798744929,69.925
3260477963.jpg,1,29,64,14,1,109,2.86238532110092,0.6731337700450981,49.675
3612122165.jpg,0,8,61,34,0,103,3.2524271844660197,0.589423889579224,63.2285714285714
4994678050.jpg,0,3,57,59,1,120,3.4833333333333303,0.564843003893665,70.3
4668832694.jpg,0,0,54,52,0,106,3.4905660377358503,0.5022858798744929,68.121359223301
7519982836.jpg,0,3,38,65,0,106,3.58490566037736,0.5497692074784329,72.60679611650491
6438830749.jpg,0,0,27,74,1,102,3.74509803921569,0.46001021318416496,77.4711538461538
5877272501.jpg,0,0,19,83,4,106,3.85849056603774,0.445905803533031,79.195652173913
6500646971.jpg,0,1,24,72,0,97,3.7319587628866,0.468051455449562,78.6745283018868
6275395379.jpg,0,0,38,66,0,104,3.63461538461538,0.483869763182389,72.08258928571429
2063914625.jpg,0,37,64,3,0,104,2.67307692307692,0.529559400892795,44.3125
3597095413.jpg,0,0,32,68,3,103,3.71844660194175,0.5129208119930361,76.0588235294118
8039894154.jpg,2,41,55,3,0,101,2.5841584158415802,0.5876619220720921,41.2924107142857
3094633355.jpg,1,11,63,27,0,102,3.13725490196078,0.62993345061479,56.65
63920904.jpg,10,32,32,27,8,109,2.91743119266055,1.09821775118508,51.5227272727273
7277660018.jpg,0,1,38,64,3,106,3.65094339622642,0.552784343210652,71.4478260869565
6112534853.jpg,0,20,71,17,0,108,2.97222222222222,0.587380265521398,54.5884955752212
8238462203.jpg,0,0,21,67,20,108,3.9907407407407405,0.6189434828481459,79.40966386554621
9613563930.jpg,0,0,30,66,6,102,3.76470588235294,0.548200848288349,74.140756302521
7904310752.jpg,0,0,59,47,1,107,3.4579439252336495,0.519077080686367,67.3650442477876
3230415578.jpg,2,35,60,6,0,103,2.6796116504854397,0.6137891352965071,44.777027027026996
5680237187.jpg,0,0,16,82,6,104,3.90384615384615,0.45194790423278103,79.0066964285714
9942057643.jpg,0,1,42,82,2,127,3.6692913385826804,0.5203039116515851,75.8487903225806
8391854291.jpg,0,24,76,5,0,105,2.81904761904762,0.495769649925795,49.0775862068966
10463583515.jpg,0,0,21,76,3,100,3.82,0.45792681696639004,76.69736842105259
3417674715.jpg,0,22,69,17,0,108,2.9537037037037,0.6019323907024849,52.1644736842105
4069729710.jpg,0,0,39,63,1,103,3.6310679611650496,0.5046896010175109,73.77970297029701
273844105.jpg,0,0,12,80,10,102,3.98039215686275,0.46629766035944,79.73684210526321
8941443262.jpg,0,1,57,40,2,100,3.43,0.5551412596644371,65.7133027522936
9669417942.jpg,0,6,51,50,1,108,3.42592592592593,0.6145236541944951,64.45625
8067632249.jpg,1,31,56,12,0,100,2.79,0.6558978733019489,47.850917431192705
2971073872.jpg,0,26,73,5,0,104,2.79807692307692,0.509707848784743,49.8060747663551
6666568019.jpg,0,0,63,41,0,104,3.39423076923077,0.49105136327492205,66.4551886792453
7384140824.jpg,0,0,20,64,23,107,4.02803738317757,0.636291494924962,81.07352941176471
8044704113.jpg,0,2,53,42,3,100,3.46,0.5932277740625369,68.80714285714289
3854279335.jpg,7,75,23,0,0,105,2.15238095238095,0.514799295860353,30.555825242718395
3867441709.jpg,0,2,46,45,6,99,3.55555555555556,0.642416074439621,65.9048672566372
5915252762.jpg,1,47,53,3,0,104,2.5576923076923097,0.571608581483598,41.3660714285714
5642132751.jpg,0,20,64,20,0,104,3.0,0.6231769528497559,54.0138888888889
4313852687.jpg,0,0,40,64,3,107,3.6542056074766402,0.53381510010521,70.327731092437
3340734956.jpg,0,5,62,37,1,105,3.32380952380952,0.58004041794248,63.7995689655172
8546849368.jpg,1,7,50,41,1,100,3.34,0.6699917080747261,63.1399082568807
7175721471.jpg,0,5,71,80,0,156,3.48076923076923,0.5619224357696889,71.125
3984248064.jpg,18,74,17,0,0,109,1.9908256880733899,0.569200427566091,24.602173913043497
5901488995.jpg,3,61,62,2,0,128,2.4921875,0.575019256781276,41.4055118110236
8916793773.jpg,0,1,26,72,6,105,3.79047619047619,0.549391938265845,73.6148648648649
11407862453.jpg,0,0,44,63,3,110,3.62727272727273,0.53943720092777,70.6504424778761
1315889745.jpg,12,72,20,3,0,107,2.13084112149533,0.630724533202599,27.7567567567568
11021514993.jpg,0,1,52,45,2,100,3.48,0.559220236335625,67.7432432432432
5807318968.jpg,0,21,77,10,0,108,2.8981481481481497,0.52844003921284,51.54872881355929
2555211479.jpg,0,22,75,7,0,104,2.85576923076923,0.510439925066912,48.204347826086995
6980277214.jpg,0,9,61,35,0,105,3.2476190476190494,0.600976007151834,61.399082568807295
11316105544.jpg,0,0,20,85,4,109,3.85321100917431,0.447745134047106,77.8625
8648273876.jpg,0,1,20,77,2,100,3.8,0.471404520791032,74.1548672566372
8385356062.jpg,0,5,55,40,2,102,3.38235294117647,0.614093836914049,63.838785046729
8901015763.jpg,0,36,68,3,0,107,2.69158878504673,0.521449629494023,46.0803571428571
7023249423.jpg,1,45,57,6,0,109,2.6238532110091697,0.6053617043291539,44.059210526315795
6953798231.jpg,0,30,57,12,0,99,2.81818181818182,0.628630457676932,48.3411214953271
268926698.jpg,0,18,73,14,0,105,2.96190476190476,0.5533779054381429,53.4575471698113
3169607082.jpg,2,70,37,1,0,110,2.33636363636364,0.529449648952236,36.044871794871796
5726507119.jpg,2,49,45,11,0,107,2.60747663551402,0.6971235962232339,41.8340336134454
3233213622.jpg,0,2,57,46,3,108,3.46296296296296,0.586864405455927,65.4747899159664
3494126077.jpg,0,0,26,81,3,110,3.79090909090909,0.47109971957979,75.5394736842105
6640354399.jpg,0,36,64,8,0,108,2.7407407407407405,0.5859790173649311,47.0810810810811
8732646741.jpg,0,17,73,18,0,108,3.0092592592592595,0.571853362851923,54.313025210084
2807676440.jpg,0,2,66,33,0,101,3.3069306930693103,0.504828173885447,63.175
2058985902.jpg,4,48,47,4,0,103,2.49514563106796,0.639757711609683,40.424778761061894
5819286075.jpg,0,0,27,70,5,102,3.7843137254902,0.5194713798307,77.5416666666667
8016925192.jpg,0,2,51,49,1,103,3.47572815533981,0.5573864114332939,64.71651785714289
5782924074.jpg,0,1,32,71,6,110,3.7454545454545496,0.565626447164065,74.6906779661017
9657446583.jpg,0,3,54,45,1,103,3.42718446601942,0.570550847480092,67.6111111111111
6367495079.jpg,1,12,71,26,0,110,3.10909090909091,0.610991892398866,57.5512820512821
2557729909.jpg,0,0,36,88,2,126,3.7301587301587302,0.480211593574306,77.12804878048779
7434980246.jpg,0,4,53,49,0,106,3.42452830188679,0.5681735685099051,66.7079646017699
9424726743.jpg,1,16,72,14,0,103,2.96116504854369,0.576029855181602,54.585714285714296
299519765.jpg,0,1,31,71,3,106,3.71698113207547,0.530134160578282,74.95
4345778112.jpg,0,0,34,65,2,101,3.68316831683168,0.508540914171258,72.925
9710823281.jpg,2,10,43,40,2,97,3.3092783505154597,0.768668013816054,65.2714285714286
6170589548.jpg,0,0,72,41,0,113,3.36283185840708,0.48295864401946703,64.4348739495798
484860366.jpg,18,58,23,8,0,107,2.1962616822429903,0.8061000024161121,30.425
10925112255.jpg,32,45,20,1,0,98,1.89795918367347,0.752861153097054,22.792452830188697
6904675638.jpg,0,41,57,2,0,100,2.61,0.529817959970281,43.0210280373832
6994871976.jpg,0,2,63,34,2,101,3.3564356435643603,0.558285919862602,64.9
